ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=31, adv_interval_ms=100
14,3312,070900,234.8
24,3308,056500,186.9
34,3308,056400,186.6
44,3312,059100,195.7
54,3304,055800,184.4
64,3312,061000,202.0
74,3312,055700,184.5
84,3312,062700,207.7
94,3308,055700,184.3
104,3312,065800,217.9
114,3308,055700,184.3
124,3312,067200,222.6
134,3308,056200,185.9
144,3312,068200,225.9
154,3308,056300,186.2
164,3312,070900,234.8
174,3308,057000,188.6
184,3308,056200,185.9
194,3312,059300,196.4
204,3312,055700,184.5
214,3312,061200,202.7
224,3308,055700,184.3
234,3312,063100,209.0
244,3308,055700,184.3
254,3312,066500,220.2
264,3308,055700,184.3
274,3312,067100,222.2
284,3308,056300,186.2
294,3312,068900,228.2
304,3312,056300,186.5
314,3312,070800,234.5
324,3308,057500,190.2
334,3308,056000,185.2
344,3312,059500,197.1
354,3308,055700,184.3
364,3312,061300,203.0
374,3308,055700,184.3
384,3308,063800,211.1
394,3308,055700,184.3
404,3312,066900,221.6
414,3308,055700,184.3
424,3312,067000,221.9
434,3312,056300,186.5
444,3308,069500,229.9
454,3308,056400,186.6
464,3312,056700,187.8
474,3312,058100,192.4
484,3308,055800,184.6
494,3312,060000,198.7
504,3308,055700,184.3
514,3312,061600,204.0
524,3308,055800,184.6
534,3312,064300,213.0
544,3308,055700,184.3
554,3312,067300,222.9
564,3308,055800,184.6
574,3312,067200,222.6
584,3312,056400,186.8
594,3308,070100,231.9
604,3312,056400,186.8
614,3308,056700,187.6
624,3312,058600,194.1
634,3308,055800,184.6
644,3312,060500,200.4
654,3308,055700,184.3
664,3312,064600,214.0
674,3308,055700,184.3
684,3312,066300,219.6
694,3308,055700,184.3
704,3312,067100,222.2
714,3312,056300,186.5
724,3308,068800,227.6
734,3312,056400,186.8
744,3312,070800,234.5
754,3308,057300,189.5
764,3308,056000,185.2
774,3312,059500,197.1
784,3308,055800,184.6
794,3312,061300,203.0
804,3308,055800,184.6
814,3308,063600,210.4
824,3308,055700,184.3
834,3312,066900,221.6
844,3308,055800,184.6
854,3312,067000,221.9
864,3308,056300,186.2
874,3308,069400,229.6
884,3308,056400,186.6
894,3312,070600,233.8
904,3308,057900,191.5
914,3308,055900,184.9
924,3312,059900,198.4
934,3308,055700,184.3
944,3312,061500,203.7
954,3308,055800,184.6
964,3312,064200,212.6
974,3308,055800,184.6
984,3312,067100,222.2
994,3308,055700,184.3
1004,3308,067100,222.0
1014,3312,056300,186.5
1024,3308,070000,231.6
1034,3312,056300,186.5
1044,3308,056700,187.6
1054,3312,058500,193.8
1064,3308,055800,184.6
1074,3312,060300,199.7
1084,3308,055700,184.3
1094,3312,062000,205.3
1104,3308,055700,184.3
1114,3308,064800,214.4
1124,3308,055700,184.3
1134,3312,067400,223.2
1144,3308,055900,184.9
1154,3312,067400,223.2
