ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=27, adv_interval_ms=100
19,3308,055700,184.3
29,3312,063600,210.6
39,3308,055800,184.6
49,3312,066900,221.6
59,3308,055700,184.3
69,3312,067000,221.9
79,3308,056400,186.6
89,3312,069500,230.2
99,3312,056400,186.8
109,3308,056700,187.6
119,3312,058200,192.8
129,3308,055800,184.6
139,3312,060200,199.4
149,3308,055700,184.3
159,3312,061900,205.0
169,3308,055800,184.6
179,3312,064700,214.3
189,3308,055700,184.3
199,3312,067300,222.9
209,3308,055900,184.9
219,3308,067500,223.3
229,3308,056400,186.6
239,3308,070600,233.5
249,3308,056500,186.9
259,3308,056500,186.9
269,3312,059000,195.4
279,3308,055800,184.6
289,3312,060900,201.7
299,3308,055700,184.3
309,3312,062600,207.3
319,3312,055700,184.5
329,3312,065800,217.9
339,3308,055700,184.3
349,3312,067200,222.6
359,3308,056200,185.9
369,3312,068400,226.5
379,3308,056400,186.6
389,3308,070900,234.5
399,3312,057200,189.4
409,3308,056000,185.2
419,3312,059400,196.7
429,3308,055800,184.6
439,3312,061300,203.0
449,3308,055800,184.6
459,3312,063500,210.3
469,3308,055700,184.3
479,3308,066800,221.0
489,3308,055800,184.6
499,3312,067000,221.9
509,3308,056400,186.6
519,3308,069400,229.6
529,3312,056400,186.8
539,3312,056700,187.8
549,3312,058100,192.4
559,3308,055900,184.9
569,3312,060100,199.1
579,3308,055800,184.6
589,3312,061800,204.7
599,3312,055700,184.5
609,3308,064500,213.4
619,3308,055700,184.3
629,3312,067300,222.9
639,3308,055900,184.9
649,3308,067500,223.3
659,3308,074500,246.4
669,3312,070800,234.5
679,3308,057300,189.5
689,3308,056100,185.6
699,3312,059400,196.7
709,3308,055800,184.6
719,3312,061200,202.7
729,3312,055700,184.5
739,3312,063700,211.0
749,3308,055800,184.6
759,3308,066900,221.3
769,3312,055700,184.5
779,3312,067000,221.9
789,3308,056400,186.6
799,3312,069500,230.2
809,3308,056400,186.6
819,3312,056700,187.8
829,3312,058200,192.8
839,3308,055900,184.9
849,3312,060200,199.4
859,3308,055800,184.6
869,3312,061800,204.7
879,3312,055800,184.8
889,3312,064600,214.0
899,3308,055700,184.3
909,3308,067400,223.0
919,3308,055900,184.9
929,3308,067400,223.0
939,3308,056300,186.2
949,3308,070600,233.5
959,3308,056500,186.9
969,3308,056500,186.9
979,3312,059000,195.4
989,3304,055800,184.4
999,3312,060900,201.7
1009,3308,055800,184.6
1019,3312,062600,207.3
1029,3308,055800,184.6
1039,3312,065700,217.6
1049,3308,055800,184.6
1059,3312,067100,222.2
1069,3308,056200,185.9
1079,3312,068400,226.5
1089,3312,056300,186.5
1099,3308,070800,234.2
1109,3308,057100,188.9
1119,3308,056100,185.6
1129,3308,059300,196.2
1139,3308,055800,184.6
1149,3312,061200,202.7
1159,3308,055700,184.3
1169,3308,063500,210.1
1179,3308,055800,184.6
