ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=23, adv_interval_ms=100
10,3312,064800,214.6
20,3308,055800,184.6
30,3312,067300,222.9
40,3308,056000,185.2
50,3312,067500,223.6
60,3308,056300,186.2
70,3308,070600,233.5
80,3312,056400,186.8
90,3308,056500,186.9
100,3312,059000,195.4
110,3308,055800,184.6
120,3312,061000,202.0
130,3308,055800,184.6
140,3312,062700,207.7
150,3308,055800,184.6
160,3312,065800,217.9
170,3312,055700,184.5
180,3312,067300,222.9
190,3308,056300,186.2
200,3312,068500,226.9
210,3308,056400,186.6
220,3308,070900,234.5
230,3308,057200,189.2
240,3308,056100,185.6
250,3312,059400,196.7
260,3308,055800,184.6
270,3312,061300,203.0
280,3308,055800,184.6
290,3312,063500,210.3
300,3308,055800,184.6
310,3312,066700,220.9
320,3308,055800,184.6
330,3136,149600,469.1
340,3308,056400,186.6
350,3308,070600,233.5
360,3312,056500,187.1
370,3308,056700,187.6
380,3312,059000,195.4
390,3308,055800,184.6
400,3312,060900,201.7
410,3308,055800,184.6
420,3312,062700,207.7
430,3308,055800,184.6
440,3308,065800,217.7
450,3308,055800,184.6
460,3312,067200,222.6
470,3308,056200,185.9
480,3308,068400,226.3
490,3308,056500,186.9
500,3308,070900,234.5
510,3308,057200,189.2
520,3308,056100,185.6
530,3308,059300,196.2
540,3308,055700,184.3
550,3312,061200,202.7
560,3308,055700,184.3
570,3312,063400,210.0
580,3312,055700,184.5
590,3312,066700,220.9
600,3308,055700,184.3
610,3312,067100,222.2
620,3312,056300,186.5
630,3312,069400,229.9
640,3312,056400,186.8
650,3308,056700,187.6
660,3312,058000,192.1
670,3308,055900,184.9
680,3312,060100,199.1
690,3308,055900,184.9
700,3312,061800,204.7
710,3308,055700,184.3
720,3312,064500,213.6
730,3296,075600,249.2
740,3312,067400,223.2
750,3308,055900,184.9
760,3312,067500,223.6
770,3312,056400,186.8
780,3312,070600,233.8
790,3308,056500,186.9
800,3308,056600,187.2
810,3312,058900,195.1
820,3308,055800,184.6
830,3312,060900,201.7
840,3308,055800,184.6
850,3312,062600,207.3
860,3308,055800,184.6
870,3312,065700,217.6
880,3308,055800,184.6
890,3312,067200,222.6
900,3308,056200,185.9
910,3308,068300,225.9
920,3308,056400,186.6
930,3312,070900,234.8
940,3312,057100,189.1
950,3308,056100,185.6
960,3312,059300,196.4
970,3312,055700,184.5
980,3312,061300,203.0
990,3308,055800,184.6
1000,3312,063400,210.0
1010,3308,055800,184.6
1020,3308,066700,220.6
1030,3308,055800,184.6
1040,3312,067100,222.2
1050,3308,056300,186.2
1060,3308,069300,229.2
1070,3312,056500,187.1
1080,3312,070600,233.8
1090,3312,058000,192.1
1100,3308,055900,184.9
1110,3312,059900,198.4
1120,3308,055800,184.6
