ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=22, adv_interval_ms=100
16,3312,067400,223.2
26,3308,056100,185.6
36,3308,067700,224.0
46,3308,056400,186.6
56,3312,070900,234.8
66,3312,056700,187.8
76,3308,056500,186.9
86,3308,059200,195.8
96,3308,055800,184.6
106,3312,061200,202.7
116,3312,055800,184.8
126,3312,063100,209.0
136,3308,055700,184.3
146,3312,066300,219.6
156,3308,055900,184.9
166,3312,067100,222.2
176,3312,056400,186.8
186,3308,068900,227.9
196,3308,056500,186.9
206,3308,070700,233.9
216,3308,057700,190.9
226,3308,055900,184.9
236,3312,059800,198.1
246,3308,055800,184.6
256,3312,061700,204.4
266,3308,055800,184.6
276,3312,064300,213.0
286,3308,055900,184.9
296,3312,067200,222.6
306,3308,055900,184.9
316,3312,067300,222.9
326,3312,056400,186.8
336,3312,070400,233.2
346,3312,056500,187.1
356,3308,056700,187.6
366,3312,058900,195.1
376,3308,055900,184.9
386,3312,060900,201.7
396,3308,055800,184.6
406,3312,062500,207.0
416,3312,055900,185.1
426,3312,065700,217.6
436,3308,055800,184.6
446,3312,067300,222.9
456,3308,056300,186.2
466,3312,068400,226.5
476,3308,056400,186.6
486,3312,070900,234.8
496,3308,057200,189.2
506,3308,056100,185.6
516,3312,059500,197.1
526,3308,055900,184.9
536,3312,061300,203.0
546,3308,055900,184.9
556,3312,063700,211.0
566,3308,055800,184.6
576,3312,067000,221.9
586,3308,055800,184.6
596,3308,067200,222.3
606,3308,056400,186.6
616,3308,069800,230.9
626,3312,056500,187.1
636,3308,056800,187.9
646,3312,058500,193.8
656,3308,055900,184.9
666,3312,060500,200.4
676,3312,055800,184.8
686,3312,062200,206.0
696,3308,055800,184.6
706,3312,065200,215.9
716,3308,055800,184.6
726,3308,067500,223.3
736,3308,056200,185.9
746,3300,068400,225.7
756,3216,170900,549.6
766,3312,056800,188.1
776,3308,058600,193.8
786,3304,055900,184.7
796,3308,060600,200.5
806,3308,055900,184.9
