ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_MODEC2P_1202, buf_size=512
149,ADV,-53,0,1,e0:5a:1b:15:c4:ca,0000_1
2184,ADV,-47,1,0,e0:5a:1b:15:c4:ca,0001_0
4160,ADV,-53,2,0,e0:5a:1b:15:c4:ca,0002_0
6171,ADV,-49,3,0,e0:5a:1b:15:c4:ca,0003_0
8176,ADV,-47,4,0,e0:5a:1b:15:c4:ca,0004_0
10184,ADV,-51,5,11,e0:5a:1b:15:c4:ca,0005_11
12189,ADV,-49,6,10,e0:5a:1b:15:c4:ca,0006_10
14192,ADV,-47,7,10,e0:5a:1b:15:c4:ca,0007_10
16198,ADV,-51,8,10,e0:5a:1b:15:c4:ca,0008_10
22227,ADV,-49,11,10,e0:5a:1b:15:c4:ca,0011_10
24220,ADV,-47,12,10,e0:5a:1b:15:c4:ca,0012_10
26230,ADV,-51,13,6,e0:5a:1b:15:c4:ca,0013_6
28244,ADV,-49,14,6,e0:5a:1b:15:c4:ca,0014_6
30249,ADV,-46,15,6,e0:5a:1b:15:c4:ca,0015_6
32248,ADV,-51,16,6,e0:5a:1b:15:c4:ca,0016_6
34256,ADV,-47,17,7,e0:5a:1b:15:c4:ca,0017_7
36259,ADV,-52,18,7,e0:5a:1b:15:c4:ca,0018_7
38265,ADV,-49,19,4,e0:5a:1b:15:c4:ca,0019_4
40266,ADV,-47,20,4,e0:5a:1b:15:c4:ca,0020_4
42278,ADV,-51,21,4,e0:5a:1b:15:c4:ca,0021_4
44275,ADV,-49,22,10,e0:5a:1b:15:c4:ca,0022_10
46294,ADV,-47,23,10,e0:5a:1b:15:c4:ca,0023_10
50299,ADV,-49,25,10,e0:5a:1b:15:c4:ca,0025_10
52292,ADV,-47,26,10,e0:5a:1b:15:c4:ca,0026_10
54296,ADV,-51,27,10,e0:5a:1b:15:c4:ca,0027_10
58307,ADV,-51,29,10,e0:5a:1b:15:c4:ca,0029_10
60328,ADV,-47,30,10,e0:5a:1b:15:c4:ca,0030_10
62321,ADV,-46,31,7,e0:5a:1b:15:c4:ca,0031_7
64320,ADV,-54,32,7,e0:5a:1b:15:c4:ca,0032_7
68336,ADV,-47,34,9,e0:5a:1b:15:c4:ca,0034_9
70341,ADV,-53,35,9,e0:5a:1b:15:c4:ca,0035_9
74357,ADV,-51,37,7,e0:5a:1b:15:c4:ca,0037_7
78362,ADV,-46,39,0,e0:5a:1b:15:c4:ca,0039_0
80365,ADV,-54,40,7,e0:5a:1b:15:c4:ca,0040_7
82388,ADV,-49,41,7,e0:5a:1b:15:c4:ca,0041_7
84387,ADV,-47,42,7,e0:5a:1b:15:c4:ca,0042_7
86386,ADV,-54,43,4,e0:5a:1b:15:c4:ca,0043_4
88399,ADV,-47,44,4,e0:5a:1b:15:c4:ca,0044_4
90395,ADV,-47,45,4,e0:5a:1b:15:c4:ca,0045_4
92420,ADV,-48,46,4,e0:5a:1b:15:c4:ca,0046_4
