ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_MODEC2P_1202, buf_size=512
133,ADV,-51,8,2,e0:5a:1b:15:c4:ca,0008_2
344,ADV,-49,10,2,e0:5a:1b:15:c4:ca,0010_2
445,ADV,-51,11,2,e0:5a:1b:15:c4:ca,0011_2
556,ADV,-49,12,2,e0:5a:1b:15:c4:ca,0012_2
655,ADV,-51,13,2,e0:5a:1b:15:c4:ca,0013_2
759,ADV,-50,14,2,e0:5a:1b:15:c4:ca,0014_2
860,ADV,-49,15,2,e0:5a:1b:15:c4:ca,0015_2
961,ADV,-50,16,2,e0:5a:1b:15:c4:ca,0016_2
1068,ADV,-51,17,2,e0:5a:1b:15:c4:ca,0017_2
1171,ADV,-49,19,2,e0:5a:1b:15:c4:ca,0019_2
1271,ADV,-50,20,2,e0:5a:1b:15:c4:ca,0020_2
1489,ADV,-51,22,2,e0:5a:1b:15:c4:ca,0022_2
1602,ADV,-48,23,2,e0:5a:1b:15:c4:ca,0023_2
1699,ADV,-50,24,2,e0:5a:1b:15:c4:ca,0024_2
1906,ADV,-48,26,2,e0:5a:1b:15:c4:ca,0026_2
2011,ADV,-50,27,2,e0:5a:1b:15:c4:ca,0027_2
2121,ADV,-51,28,2,e0:5a:1b:15:c4:ca,0028_2
2224,ADV,-49,29,2,e0:5a:1b:15:c4:ca,0029_2
2326,ADV,-50,30,2,e0:5a:1b:15:c4:ca,0030_2
2551,ADV,-51,32,2,e0:5a:1b:15:c4:ca,0032_2
2647,ADV,-49,33,2,e0:5a:1b:15:c4:ca,0033_2
2751,ADV,-50,34,2,e0:5a:1b:15:c4:ca,0034_2
2855,ADV,-51,35,2,e0:5a:1b:15:c4:ca,0035_2
2957,ADV,-49,36,2,e0:5a:1b:15:c4:ca,0036_2
3056,ADV,-49,37,2,e0:5a:1b:15:c4:ca,0037_2
3169,ADV,-50,38,2,e0:5a:1b:15:c4:ca,0038_2
3270,ADV,-49,40,2,e0:5a:1b:15:c4:ca,0040_2
3373,ADV,-50,41,2,e0:5a:1b:15:c4:ca,0041_2
3478,ADV,-50,42,2,e0:5a:1b:15:c4:ca,0042_2
3678,ADV,-50,44,2,e0:5a:1b:15:c4:ca,0044_2
