ms,mv,uA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=7
13,3280,56#00,0.2
23,3280,69 00,0.2
33,3268,66&00,0.2
43,3284,71%00,0.2
53,3280,57'00,0.2
63,3280,56$00,0.2
73,3284,62!00,0.2
83,3280,56"00,0.2
93,3284,66!00,0.2
103,3280,56#00,0.2
113,3280,69!00,0.2
123,3280,56800,1863.0
133,3280,72%00,0.2
143,3280,59900,1964.7
153,3280,56300,1846.6
163,3284,63!00,0.2
173,3284,56"00,0.2
183,3284,68$00,0.2
193,3280,56'00,0.2
203,3284,70#00,0.2
213,3280,57 00,0.2
223,3280,56%00,0.2
233,3284,61"00,0.2
243,3280,56#00,0.2
253,3280,65 00,0.2
263,3280,56"00,0.2
273,3284,69!00,0.2
283,3284,56900,1868.6
293,3284,72#00,0.2
303,3284,58800,1931.0
313,3276,56#00,0.2
323,3284,62&00,0.2
333,3280,56#00,0.2
343,3284,67"00,0.2
353,3284,56#00,0.2
363,3280,69%00,0.2
373,3284,56900,1868.6
383,3280,71900,2358.3
393,3284,60%00,0.2
403,3280,56!00,0.2
413,3284,64 00,0.2
423,3284,56#00,0.2
433,3280,69!00,0.2
443,3284,56900,1868.6
453,3280,71%00,0.2
462,3280,14%800,0.0
473,3280,56#00,0.2
483,3284,63 00,0.2
493,3280,56#00,0.2
503,3284,68#00,0.2
513,3280,56&00,0.2
523,3280,70"00,0.2
533,3264,61 00,0.2
543,3280,56%00,0.2
553,3284,61"00,0.2
563,3280,56"00,0.2
573,3284,65 00,0.2
583,3280,56#00,0.2
593,3284,69"00,0.2
603,3284,56900,1868.6
613,3284,72#00,0.2
623,3284,59 00,0.2
633,3280,56#00,0.2
643,3284,62&00,0.2
653,3284,56"00,0.2
663,3284,67#00,0.2
673,3280,56$00,0.2
683,3284,69%00,0.2
693,3280,56900,1866.3
703,3280,71900,2358.3
713,3284,60%00,0.2
723,3280,56#00,0.2
733,3284,64!00,0.2
743,3280,56"00,0.2
753,3284,69!00,0.2
763,3284,56800,1865.3
773,3284,71500,2348.1
783,3284,57900,1901.4
793,3280,56#00,0.2
803,3284,62"00,0.2
813,3280,56#00,0.2
823,3284,66"00,0.2
833,3280,56#00,0.2
843,3280,69!00,0.2
853,3284,56900,1868.6
863,3280,72%00,0.2
873,3284,60!00,0.2
883,3280,56#00,0.2
893,3284,63"00,0.2
903,3280,56"00,0.2
913,3284,68%00,0.2
923,3280,56800,1863.0
933,3284,70$00,0.2
943,3284,57 00,0.2
953,3280,56%00,0.2
963,3284,61"00,0.2
973,3212,14#100,0.0
983,3284,67!00,0.2
993,3280,56"00,0.2
1003,3280,69#00,0.2
1013,3284,56900,1868.6
1023,3280,72 00,0.2
1033,3264,61"00,0.2
1043,3284,56"00,0.2
1053,3284,64 00,0.2
1063,3280,56#00,0.2
1073,3284,69"00,0.2
1083,3280,56800,1863.0
1093,3284,71&00,0.2
1103,3284,57800,1898.2
1113,3280,56#00,0.2
1123,3284,62"00,0.2
1133,3284,56"00,0.2
1143,3284,66!00,0.2
1153,3280,56"00,0.2
1163,3284,69!00,0.2
1173,3280,56900,1866.3
1183,3284,72%00,0.2
1193,3284,60 00,0.2
1203,3280,56"00,0.2
1213,3284,63"00,0.2
1223,3284,56"00,0.2
1233,3284,68%00,0.2
1243,3284,56'00,0.2
1253,3280,70$00,0.2
1263,3280,57!00,0.2
1273,3280,56%00,0.2
1283,3284,61#00,0.2
1293,3280,56#00,0.2
1303,3280,65!00,0.2
1313,3280,56#00,0.2
1323,3284,69!00,0.2
1333,3284,56900,1868.6
1343,3284,72$00,0.2
1353,3284,58900,1934.3
1363,3280,56#00,0.2
1373,3284,62&00,0.2
1383,3284,56"00,0.2
1393,3284,67400,2213.4
1403,3284,56$00,0.2
1413,3280,69%00,0.2
1423,3284,56900,1868.6
1433,3280,71800,2355.0
1443,3284,60&00,0.2
1453,3280,56"00,0.2
1463,3284,64!00,0.2
1473,3280,56"00,0.2
1483,3224,23&600,0.1
1493,3280,56900,1866.3
1503,3284,72%00,0.2
1513,3280,59800,1961.4
1523,3280,56"00,0.2
1533,3264,63&00,0.2
1543,3280,56"00,0.2
1553,3284,68&00,0.2
1563,3284,56'00,0.2
1573,3284,70%00,0.2
1583,3280,57!00,0.2
1593,3280,56%00,0.2
1603,3280,61#00,0.2
1613,3280,56#00,0.2
1623,3284,65!00,0.2
1633,3280,56#00,0.2
1643,3284,69!00,0.2
1653,3280,56900,1866.3
1663,3284,72$00,0.2
1673,3280,59 00,0.2
1683,3280,56#00,0.2
1693,3284,62&00,0.2
1703,3280,56"00,0.2
1713,3284,67$00,0.2
1723,3280,56$00,0.2
1733,3284,69&00,0.2
1743,3280,56900,1866.3
1753,3280,71900,2358.3
1763,3280,60&00,0.2
1773,3280,56"00,0.2
1783,3284,64!00,0.2
1793,3284,56"00,0.2
1803,3284,69!00,0.2
1813,3284,56800,1865.3
1823,3284,71&00,0.2
1833,3280,57900,1899.1
1843,3280,56#00,0.2
1853,3284,62#00,0.2
1863,3280,56#00,0.2
1873,3284,66"00,0.2
1883,3280,56#00,0.2
1893,3280,69!00,0.2
1903,3284,56900,1868.6
1913,3284,72%00,0.2
1923,3284,60!00,0.2
1933,3284,56#00,0.2
1943,3284,63#00,0.2
1953,3280,56"00,0.2
1963,3284,68&00,0.2
1973,3280,56'00,0.2
1983,3228,24"900,0.1
1993,3284,58800,1931.0
2003,3280,56"00,0.2
2013,3284,62500,2052.5
2023,3284,56"00,0.2
2033,3272,69"00,0.2
2043,3280,56$00,0.2
2053,3284,69%00,0.2
2063,3280,56800,1863.0
2073,3280,71900,2358.3
2083,3284,60&00,0.2
2093,3280,56#00,0.2
2103,3280,64!00,0.2
2113,3284,56"00,0.2
2123,3280,69!00,0.2
2133,3280,56800,1863.0
2143,3280,71&00,0.2
2153,3280,57900,1899.1
2163,3280,56#00,0.2
2173,3284,62"00,0.2
2183,3280,56"00,0.2
2193,3280,66"00,0.2
2203,3280,56"00,0.2
2213,3284,69!00,0.2
2223,3284,56900,1868.6
2233,3280,72%00,0.2
2243,3280,60!00,0.2
2253,3280,56#00,0.2
2263,3280,63#00,0.2
2273,3280,56#00,0.2
2283,3284,68&00,0.2
2293,3280,56'00,0.2
2303,3284,70%00,0.2
2313,3284,57!00,0.2
2323,3280,56%00,0.2
2333,3284,61#00,0.2
2343,3280,56"00,0.2
2353,3284,65!00,0.2
2363,3280,56"00,0.2
2373,3284,69!00,0.2
2383,3280,56900,1866.3
2393,3284,72#00,0.2
2403,3284,59 00,0.2
2413,3280,56"00,0.2
2423,3284,62'00,0.2
2433,3280,56"00,0.2
2443,3284,67$00,0.2
2453,3280,56$00,0.2
2463,3284,69&00,0.2
2473,3284,56800,1865.3
2483,3280,75 00,0.2
2493,3284,62#00,0.2
2503,3284,56"00,0.2
2513,3284,66!00,0.2
2523,3280,56#00,0.2
2533,3276,81800,2679.8
2543,3280,56900,1866.3
2553,3280,72$00,0.2
2563,3284,60!00,0.2
2573,3284,56"00,0.2
2583,3280,63#00,0.2
2593,3280,56#00,0.2
2603,3284,68'00,0.2
2613,3280,56'00,0.2
2623,3280,70&00,0.2
2633,3280,57200,1876.2
2643,3280,56%00,0.2
2653,3284,61$00,0.2
2663,3280,56"00,0.2
2673,3284,65"00,0.2
2683,3284,56"00,0.2
2693,3284,69!00,0.2
2703,3284,56900,1868.6
2713,3284,72$00,0.2
2723,3284,59!00,0.2
2733,3280,56"00,0.2
2743,3284,62&00,0.2
2753,3280,56"00,0.2
2763,3284,67%00,0.2
2773,3284,56$00,0.2
2783,3280,69&00,0.2
2793,3280,56800,1863.0
2803,3280,71800,2355.0
2813,3280,60'00,0.2
2823,3280,56"00,0.2
2833,3284,64!00,0.2
2843,3280,56"00,0.2
2853,3284,69!00,0.2
2863,3284,56900,1868.6
2873,3280,71'00,0.2
2883,3280,58!00,0.2
2893,3280,56#00,0.2
2903,3284,62#00,0.2
2913,3280,56#00,0.2
2923,3284,66$00,0.2
2933,3280,56"00,0.2
2943,3284,69!00,0.2
2953,3280,56800,1863.0
2963,3280,72$00,0.2
2973,3284,60"00,0.2
2983,3280,56"00,0.2
2993,3224,66"00,0.2
3003,3284,56#00,0.2
3013,3284,69!00,0.2
3023,3280,56900,1866.3
3033,3280,94900,3112.7
3043,3284,59 00,0.2
3053,3280,56#00,0.2
3063,3284,62'00,0.2
3073,3280,56"00,0.2
3083,3284,67$00,0.2
3093,3280,56$00,0.2
3103,3280,69&00,0.2
3113,3280,56800,1863.0
3123,3280,71800,2355.0
3133,3284,60&00,0.2
3143,3280,56"00,0.2
3153,3284,64!00,0.2
3163,3284,56"00,0.2
3173,3284,69!00,0.2
3183,3280,56800,1863.0
3193,3284,71'00,0.2
3203,3284,58 00,0.2
3213,3280,56"00,0.2
3223,3284,62#00,0.2
3233,3280,56"00,0.2
3243,3284,66300,2177.3
3253,3280,56#00,0.2
3263,3280,69"00,0.2
3273,3284,56800,1865.3
3283,3280,72$00,0.2
3293,3280,60!00,0.2
3303,3280,56"00,0.2
3313,3284,63$00,0.2
3323,3280,56"00,0.2
3333,3284,68'00,0.2
3343,3280,56800,1863.0
3353,3284,70&00,0.2
3363,3280,57"00,0.2
3373,3280,56$00,0.2
3383,3280,61$00,0.2
3393,3280,56"00,0.2
3403,3284,65"00,0.2
3413,3280,56"00,0.2
3423,3284,69!00,0.2
3433,3280,56800,1863.0
3443,3284,72$00,0.2
3453,3284,59!00,0.2
3463,3280,56"00,0.2
3473,3284,62&00,0.2
3483,3280,56"00,0.2
3493,3280,67'00,0.2
3503,3280,56900,1866.3
3513,3280,71$00,0.2
3523,3280,57800,1895.8
3533,3280,11"000,0.0
3543,3284,62$00,0.2
3553,3280,56"00,0.2
3563,3284,66#00,0.2
3573,3280,56#00,0.2
3583,3284,69!00,0.2
3593,3284,56800,1865.3
3603,3280,72%00,0.2
3613,3284,60"00,0.2
3623,3280,56"00,0.2
3633,3284,63#00,0.2
3643,3280,56"00,0.2
3653,3284,68&00,0.2
3663,3280,56'00,0.2
3673,3284,70&00,0.2
3683,3280,57"00,0.2
3693,3280,56$00,0.2
3703,3284,61$00,0.2
3713,3280,56#00,0.2
3723,3284,65"00,0.2
3733,3280,56"00,0.2
3743,3284,69!00,0.2
3753,3284,56800,1865.3
3763,3280,72#00,0.2
3773,3280,59!00,0.2
3783,3280,56#00,0.2
3793,3280,62&00,0.2
3803,3284,56"00,0.2
3813,3280,67%00,0.2
3823,3280,56$00,0.2
3833,3284,69&00,0.2
3843,3280,56800,1863.0
3853,3280,71800,2355.0
3863,3284,60600,1990.1
3873,3284,56"00,0.2
3883,3284,64"00,0.2
3893,3284,56#00,0.2
3903,3284,69!00,0.2
3913,3284,56800,1865.3
3923,3284,71'00,0.2
3933,3284,58!00,0.2
3943,3280,56#00,0.2
3953,3280,62#00,0.2
3963,3284,56#00,0.2
3973,3284,66#00,0.2
3983,3280,56"00,0.2
3993,3284,69"00,0.2
4003,3200,16$200,0.1
4013,3280,56%00,0.2
4023,3284,61#00,0.2
4033,3276,82%00,0.3
4043,3284,65#00,0.2
4053,3280,56#00,0.2
4063,3284,69!00,0.2
4073,3280,56900,1866.3
4083,3284,72$00,0.2
4093,3284,59"00,0.2
