ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_OFF_v1, trial_index=3, adv_interval_ms=0
16,3284,069300,227.6
26,3280,05&400,0.0
36,3280,05&700,0.0
46,3144,14&700,0.0
56,3280,05%800,0.0
66,3284,06"800,0.0
76,3280,05%800,0.0
86,3284,06&800,0.0
96,3280,05%900,0.0
107,3264,088200,287.9
116,3280,05&400,0.0
126,3280,07 600,0.0
136,3280,058000,190.2
147,3272,05%900,0.0
156,3284,06!700,0.0
166,3280,05%800,0.0
176,3284,06%500,0.0
186,3280,05%900,0.0
196,3280,06'000,0.0
207,3244,06'200,0.0
216,3284,07 400,0.0
226,3280,05&900,0.0
236,3280,05&200,0.0
246,3284,059600,195.7
256,3144,218500,687.0
266,3280,06$000,0.0
276,3280,05%800,0.0
286,3284,06'200,0.0
296,3280,05&200,0.0
307,3268,09!600,0.0
316,3284,05&500,0.0
326,3280,05&700,0.0
336,3280,058800,192.9
346,3280,05%800,0.0
356,3284,06!200,0.0
367,3148,218200,686.9
376,3280,06&700,0.0
386,3280,05%800,0.0
396,3280,06'500,0.0
407,3244,06%100,0.0
416,3284,07 700,0.0
426,3280,05'800,0.0
436,3276,05&000,0.0
446,3284,06 600,0.0
456,3280,05%800,0.0
466,3148,15!800,0.0
476,3280,05%800,0.0
486,3280,06'000,0.0
496,3280,05&400,0.0
507,3272,09$200,0.0
516,3284,05&700,0.0
526,3280,05&300,0.0
536,3284,059400,195.1
546,3280,05%800,0.0
556,3284,06"000,0.0
566,3280,05%800,0.0
576,3160,14&400,0.0
586,3280,05&200,0.0
596,3280,068500,224.7
607,3240,063300,205.1
616,3280,05&800,0.0
626,3284,058700,192.8
636,3276,05%900,0.0
646,3284,06!000,0.0
656,3280,05%800,0.0
666,3284,06$300,0.0
676,3280,05%800,0.0
685,3048,10&600,0.0
696,3280,05&400,0.0
707,3272,09'800,0.0
716,3280,05'500,0.0
726,3276,05&000,0.0
736,3284,06 400,0.0
746,3280,05%800,0.0
756,3284,06"900,0.0
766,3280,05%800,0.0
776,3280,06&900,0.0
786,3280,05&000,0.0
795,3076,09"900,0.0
807,3236,06"000,0.0
816,3280,05&400,0.0
826,3280,059300,194.5
836,3280,05%800,0.0
846,3284,06!700,0.0
856,3280,05%800,0.0
866,3284,06%600,0.0
876,3280,05%800,0.0
886,3284,06'000,0.0
896,3148,14!100,0.0
907,3272,10#000,0.0
916,3280,058600,192.2
926,3276,05%900,0.0
936,3280,06!000,0.0
946,3280,05%800,0.0
956,3284,06$100,0.0
966,3280,05%800,0.0
976,3284,06'200,0.0
986,3280,05&200,0.0
997,3280,089500,293.6
1007,3236,06!300,0.0
1016,3280,05&100,0.0
1026,3284,06 200,0.0
1036,3280,05%800,0.0
1046,3284,06"600,0.0
1056,3280,05%800,0.0
1066,3280,06&700,0.0
1076,3280,05%900,0.0
1086,3280,06'600,0.0
1096,3280,05&400,0.0
1107,3116,158000,492.3
1116,3280,059100,193.8
1126,3280,05%800,0.0
1136,3284,06!500,0.0
1146,3280,05%800,0.0
1156,3284,06%200,0.0
1166,3280,05%800,0.0
1176,3280,06'000,0.0
1186,3280,05&400,0.0
1196,3284,07 100,0.0
1205,3148,14"500,0.0
1217,3276,05%900,0.0
1226,3284,06 900,0.0
1236,3280,05%800,0.0
1246,3284,063600,208.9
1256,3280,05%800,0.0
1266,3284,06'200,0.0
1276,3280,05&200,0.0
1286,3284,068400,224.6
1296,3280,05&400,0.0
1307,3276,10"300,0.0
1316,3068,139400,427.7
1326,3280,05%900,0.0
1336,3284,06#100,0.0
1346,3280,05%900,0.0
1356,3280,06'000,0.0
1366,3280,05&000,0.0
1376,3284,06'900,0.0
1386,3280,05&500,0.0
1396,3280,07 600,0.0
1407,3236,06 100,0.0
1416,3140,14 600,0.0
1426,3280,06"000,0.0
1436,3280,05%800,0.0
1446,3284,06%800,0.0
1456,3280,05%800,0.0
1466,3280,06'100,0.0
1476,3280,05&400,0.0
1486,3280,07 400,0.0
1496,3280,05&900,0.0
1507,3276,11#400,0.0
1516,3280,059900,196.5
1526,3156,05'000,0.0
1536,3284,06$200,0.0
1546,3280,05%900,0.0
1556,3284,06'100,0.0
1566,3280,05&300,0.0
1576,3284,069000,226.6
1586,3280,05&400,0.0
1596,3280,05&800,0.0
1607,3236,06!100,0.0
1616,3280,05%900,0.0
1627,3052,17"600,0.1
1636,3280,05%800,0.0
