ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_OFF_v1, trial_index=2, adv_interval_ms=0
11,3280,05%900,0.0
21,3284,06 000,0.0
31,3280,05%700,0.0
41,3280,06"400,0.0
51,3280,05%700,0.0
61,3280,06&700,0.0
72,3252,07!700,0.0
81,3284,06'600,0.0
91,3280,05&300,0.0
101,3084,15"700,0.0
111,3280,059000,193.5
121,3280,05%700,0.0
131,3284,06!500,0.0
141,3280,05%700,0.0
151,3280,06%200,0.0
161,3280,05%700,0.0
172,3260,068600,223.6
181,3280,05&300,0.0
191,3280,07 200,0.0
201,3144,14'300,0.0
211,3276,05%800,0.0
221,3284,06 800,0.0
231,3280,05%700,0.0
241,3284,06#700,0.0
251,3280,05%800,0.0
261,3284,06'100,0.0
272,3248,069700,226.4
281,3280,068800,225.7
291,3280,05&400,0.0
301,3280,05&700,0.0
311,3156,159400,503.1
321,3280,05%700,0.0
331,3284,06"500,0.0
341,3280,05%700,0.0
351,3284,06&600,0.0
361,3280,05%700,0.0
372,3260,069600,226.9
381,3280,05&300,0.0
391,3280,07 600,0.0
401,3280,05'800,0.0
411,3276,05%800,0.0
421,3064,09$100,0.0
431,3280,05%700,0.0
441,3284,06%300,0.0
451,3280,05%700,0.0
461,3284,06'000,0.0
472,3248,06'300,0.0
481,3284,07 300,0.0
491,3280,05&700,0.0
501,3280,05&100,0.0
511,3284,059400,195.1
521,3280,05%700,0.0
531,3092,08"600,0.0
541,3280,05%800,0.0
551,3280,06'200,0.0
561,3280,05&100,0.0
572,3268,07!700,0.0
581,3280,05&400,0.0
591,3280,05&600,0.0
601,3280,058800,192.9
611,3280,05%800,0.0
621,3284,06!100,0.0
631,3024,17&000,0.1
641,3284,06&600,0.0
651,3280,05%800,0.0
661,3280,06'400,0.0
672,3244,06$900,0.0
681,3280,07 600,0.0
691,3280,05'800,0.0
701,3276,05%800,0.0
711,3284,06 500,0.0
721,3280,05%700,0.0
730,3264,158900,518.6
741,3280,05%700,0.0
751,3284,06&900,0.0
761,3280,05&200,0.0
772,3268,07%100,0.0
781,3280,05&700,0.0
791,3280,05&100,0.0
801,3280,059500,195.2
811,3280,05%700,0.0
821,3284,06"000,0.0
831,3280,05%800,0.0
841,3148,16%100,0.1
851,3280,05&200,0.0
861,3284,068500,225.0
872,3240,06#000,0.0
881,3280,05&700,0.0
891,3284,058700,192.8
901,3280,05%700,0.0
911,3280,06!000,0.0
921,3280,055700,182.7
931,3284,06$500,0.0
941,3116,14"700,0.0
951,3280,06'300,0.0
961,3280,05&300,0.0
972,3272,078400,256.5
981,3280,05'700,0.0
991,3276,05%800,0.0
1001,3284,06 400,0.0
1011,3280,05%700,0.0
1021,3284,06#000,0.0
1031,3280,05%700,0.0
1041,3280,06&900,0.0
1051,3044,17%900,0.1
1061,3284,069900,229.6
1072,3240,06!800,0.0
1081,3276,05&100,0.0
1091,3280,059400,194.8
1101,3280,05%700,0.0
1111,3284,06!900,0.0
1121,3280,05%700,0.0
1131,3284,06%800,0.0
1141,3280,05%700,0.0
1151,3092,19%400,0.1
1161,3280,05&300,0.0
1172,3276,08!500,0.0
1181,3284,058600,192.4
1191,3280,05%700,0.0
1201,3284,06!000,0.0
1211,3280,05%700,0.0
1221,3280,06$400,0.0
1231,3280,05%700,0.0
1241,3284,06&900,0.0
1251,3280,05&200,0.0
1261,3280,07 900,0.0
1272,3236,06!200,0.0
1281,3276,05%800,0.0
1291,3284,06 400,0.0
1301,3280,05%700,0.0
1311,3284,06#000,0.0
1321,3280,05%700,0.0
1331,3284,06&900,0.0
1341,3280,05%900,0.0
1351,3280,06'900,0.0
1361,3152,13#000,0.0
1372,3276,08$000,0.0
1381,3284,059300,194.7
1391,3280,05%700,0.0
1401,3280,06!900,0.0
1411,3280,05%800,0.0
1421,3284,06%800,0.0
1431,3280,05%700,0.0
1441,3284,06'000,0.0
1451,3280,05&200,0.0
1461,3280,07 400,0.0
1471,3088,20#600,0.1
1481,3276,05%700,0.0
1491,3284,06 900,0.0
1501,3280,05%700,0.0
1511,3284,06$200,0.0
1521,3280,05%600,0.0
1531,3284,06'100,0.0
1541,3280,05&200,0.0
1551,3280,069000,226.3
1561,3280,05&300,0.0
1571,3116,16&000,0.0
