ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
11,3232,56600,182.9
20,3228,55000,177.5
30,3228,56500,182.4
40,3228,55000,177.5
50,3232,56500,182.6
60,3228,55500,179.2
70,3232,55900,180.7
80,3228,55600,179.5
90,3232,55900,180.7
100,3076,156600,481.7
110,3228,55100,177.9
120,3232,56500,182.6
130,3228,54900,177.2
140,3232,56500,182.6
150,3228,54900,177.2
160,3232,56600,182.9
170,3228,54900,177.2
180,3232,56500,182.6
190,3228,55100,177.9
200,3228,133400,430.6
210,3228,55600,179.5
220,3228,55900,180.4
230,3228,55700,179.8
240,3228,55700,179.8
250,3228,56500,182.4
260,3228,55000,177.5
270,3232,56600,182.9
280,3228,54900,177.2
290,3232,56500,182.6
300,3228,54900,177.2
310,3068,147500,452.5
320,3228,55000,177.5
330,3232,56500,182.6
340,3228,55400,178.8
350,3232,56100,181.3
360,3228,55600,179.5
370,3232,55900,180.7
380,3228,56000,180.8
390,3228,55400,178.8
400,3228,56500,182.4
410,3228,55000,177.5
420,3044,140200,426.8
430,3228,55000,177.5
440,3232,56600,182.9
450,3228,54900,177.2
460,3232,56500,182.6
470,3228,55000,177.5
480,3232,56500,182.6
490,3228,55500,179.2
500,3228,56000,180.8
510,3228,55600,179.5
520,3104,173400,538.2
530,3228,56400,182.1
540,3228,55200,178.2
550,3228,56600,182.7
560,3228,54900,177.2
570,3232,56600,182.9
580,3228,54900,177.2
590,3232,56500,182.6
600,3228,55000,177.5
610,3228,56500,182.4
620,3228,55000,177.5
630,3096,163600,506.5
640,3228,55500,179.2
650,3228,56000,180.8
660,3228,55600,179.5
670,3232,55900,180.7
680,3232,56400,182.3
690,3228,55100,177.9
700,3232,56500,182.6
710,3228,55000,177.5
720,3228,56400,182.1
730,3052,133900,408.7
740,3232,56500,182.6
750,3228,55000,177.5
760,3232,56500,182.6
770,3228,55000,177.5
780,3232,56500,182.6
790,3228,55600,179.5
800,3232,55900,180.7
810,3228,55700,179.8
820,3228,55800,180.1
830,3104,144900,449.8
840,3228,55000,177.5
850,3228,56600,182.7
860,3228,55000,177.5
870,3232,56500,182.6
880,3228,55000,177.5
890,3232,56500,182.6
900,3228,54900,177.2
910,3232,56500,182.6
920,3228,55200,178.2
930,3232,56200,181.6
940,3216,55900,179.8
950,3232,55900,180.7
960,3232,56000,181.0
970,3228,55500,179.2
980,3232,56500,182.6
990,3228,55000,177.5
1000,3232,56500,182.6
1010,3228,55000,177.5
1020,3232,56500,182.6
1030,3228,55000,177.5
1040,3116,181700,566.2
1050,3228,55000,177.5
1060,3232,56600,182.9
1070,3228,55500,179.2
1080,3228,56100,181.1
1090,3228,55600,179.5
1100,3232,55800,180.3
1110,3228,56200,181.4
1120,3228,55200,178.2
1130,3232,56500,182.6
1140,3204,163800,524.8
1150,3232,56600,182.9
1160,3228,55000,177.5
1170,3232,56500,182.6
1180,3228,54900,177.2
1190,3232,56600,182.9
1200,3228,55000,177.5
1210,3232,56500,182.6
1220,3228,55500,179.2
1230,3228,56000,180.8
1240,3096,148200,458.8
1250,3228,55900,180.4
1260,3228,56400,182.1
1270,3228,55100,177.9
1280,3232,56500,182.6
1290,3228,55000,177.5
1300,3232,56500,182.6
1310,3228,55000,177.5
1320,3228,56600,182.7
1330,3228,55000,177.5
1340,3232,56500,182.6
1350,3136,155000,486.1
1360,3232,56500,182.6
1370,3228,55600,179.5
1380,3232,56000,181.0
1390,3232,55600,179.7
1400,3228,55900,180.4
1410,3232,56500,182.6
1420,3228,55100,177.9
1430,3232,56500,182.6
1440,3228,55000,177.5
1450,3072,144200,443.0
1460,3228,55000,177.5
1470,3232,56600,182.9
1480,3228,55000,177.5
1490,3228,56600,182.7
1500,3228,55100,177.9
1510,3232,56300,182.0
1520,3232,55600,179.7
1530,3228,55900,180.4
1540,3228,55900,180.4
1550,3232,55700,180.0
1560,3080,144300,444.4
1570,3228,55000,177.5
1580,3232,56500,182.6
1590,3228,55000,177.5
1600,3232,56500,182.6
1610,3228,55000,177.5
1620,3232,56600,182.9
1630,3228,54900,177.2
1640,3232,56500,182.6
1650,3228,55400,178.8
1660,3232,56100,181.3
1670,3044,135300,411.9
1680,3232,55900,180.7
1690,3228,56200,181.4
1700,3228,55400,178.8
1710,3232,56600,182.9
1720,3228,55100,177.9
1730,3228,56600,182.7
1740,3228,54900,177.2
1750,3232,56500,182.6
1760,3228,55000,177.5
1770,3120,180600,563.5
1782,3228,55500,179.2
1790,3228,56500,182.4
1800,3228,55500,179.2
1810,3228,56000,180.8
1820,3228,55600,179.5
1830,3228,55900,180.4
1840,3228,56400,182.1
1850,3228,55200,178.2
1860,3232,56500,182.6
1870,3096,142800,442.1
1880,3232,56500,182.6
1890,3232,54900,177.4
1900,3232,56600,182.9
1910,3228,54900,177.2
1920,3232,56600,182.9
1930,3228,54900,177.2
1940,3232,56500,182.6
1950,3228,55600,179.5
1960,3232,55900,180.7
1970,3228,55600,179.5
1980,3092,58700,181.5
1990,3232,56500,182.6
2000,3228,55000,177.5
2010,3232,56500,182.6
2020,3228,55000,177.5
2030,3232,56600,182.9
2040,3228,55000,177.5
2050,3232,56600,182.9
2060,3228,54900,177.2
2070,3232,56500,182.6
2080,3104,142900,443.6
2090,3232,56400,182.3
2100,3228,55600,179.5
2110,3228,56000,180.8
2120,3228,55700,179.8
2130,3228,55800,180.1
2140,3232,56500,182.6
2150,3228,55000,177.5
2160,3232,56500,182.6
2170,3228,55000,177.5
2180,3228,58300,188.2
2190,3228,55000,177.5
2200,3228,56500,182.4
2210,3228,55000,177.5
2220,3232,56600,182.9
2230,3228,55300,178.5
2240,3232,56200,181.6
2250,3232,55600,179.7
2260,3232,55900,180.7
2270,3232,56000,181.0
2280,3228,55500,179.2
2290,3088,169800,524.3
2300,3228,55000,177.5
2310,3232,56600,182.9
2320,3228,54900,177.2
2330,3232,56600,182.9
2340,3228,55000,177.5
2350,3232,56500,182.6
2360,3228,55000,177.5
2370,3232,56600,182.9
2380,3228,55500,179.2
2390,3120,164800,514.2
2400,3228,55700,179.8
2410,3232,55900,180.7
2420,3228,56300,181.7
