ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D3_SCAN70, cond_id=2, tag=s4_fixed500, subject=uccs_d3_scan70
11,3320,33100,109.9
21,3320,33000,109.6
31,3320,33100,109.9
41,3320,33100,109.9
51,3320,33100,109.9
61,3320,33000,109.6
71,3320,33000,109.6
81,3320,33000,109.6
91,3320,33000,109.6
101,3320,32900,109.2
111,3320,33100,109.9
121,3320,33100,109.9
131,3320,33100,109.9
141,3320,33000,109.6
151,3320,33000,109.6
161,3320,33000,109.6
171,3320,33100,109.9
181,3320,33100,109.9
191,3320,33000,109.6
201,3320,33000,109.6
211,3320,33400,110.9
221,3324,33100,110.0
231,3320,33000,109.6
241,3320,33000,109.6
251,3320,33100,109.9
261,3320,33100,109.9
271,3324,33100,110.0
281,3320,33100,109.9
291,3320,33100,109.9
301,3324,33000,109.7
311,3320,33100,109.9
321,3320,33200,110.2
331,3320,33100,109.9
341,3320,33000,109.6
351,3320,33000,109.6
361,3320,33000,109.6
371,3324,33100,110.0
381,3320,32900,109.2
391,3320,33000,109.6
401,3320,33000,109.6
411,3324,33100,110.0
421,3320,33100,109.9
431,3320,33100,109.9
441,3320,33100,109.9
451,3320,33000,109.6
461,3320,33100,109.9
471,3320,33000,109.6
481,3320,33100,109.9
491,3324,33100,110.0
501,3320,33100,109.9
511,3320,33000,109.6
521,3324,33000,109.7
531,3320,33100,109.9
541,3324,33100,110.0
551,3320,33100,109.9
561,3324,33100,110.0
571,3320,33000,109.6
581,3320,33100,109.9
591,3320,33000,109.6
601,3320,33100,109.9
611,3320,33100,109.9
621,3320,33100,109.9
631,3320,33000,109.6
641,3324,33200,110.4
651,3324,33000,109.7
661,3320,33000,109.6
671,3324,33100,110.0
681,3320,33100,109.9
691,3324,33100,110.0
701,3320,33100,109.9
711,3324,33000,109.7
721,3320,33100,109.9
731,3320,33000,109.6
741,3320,33000,109.6
751,3320,33300,110.6
761,3320,33100,109.9
771,3320,33000,109.6
781,3320,33100,109.9
791,3320,33100,109.9
801,3320,33100,109.9
811,3320,33000,109.6
821,3320,33100,109.9
831,3320,33000,109.6
841,3324,33100,110.0
851,3324,33000,109.7
861,3320,33300,110.6
871,3320,33100,109.9
881,3324,33100,110.0
891,3320,33000,109.6
901,3324,33100,110.0
911,3320,33000,109.6
921,3320,33100,109.9
931,3320,33100,109.9
941,3320,33100,109.9
951,3320,33100,109.9
961,3320,33400,110.9
971,3320,33100,109.9
981,3320,33000,109.6
991,3320,33200,110.2
1001,3324,33100,110.0
1011,3320,33200,110.2
1021,3320,33000,109.6
1031,3320,33100,109.9
1041,3320,33000,109.6
1051,3320,33200,110.2
1061,3320,33100,109.9
1071,3324,33200,110.4
1081,3324,33100,110.0
1091,3320,33200,110.2
1101,3320,33100,109.9
1111,3324,33100,110.0
1121,3320,33100,109.9
1131,3324,33100,110.0
1141,3320,33100,109.9
1151,3324,33100,110.0
1161,3320,33100,109.9
1171,3320,33200,110.2
1181,3324,33000,109.7
1191,3324,33200,110.4
1201,3320,33100,109.9
1211,3320,33100,109.9
1221,3324,33000,109.7
1231,3320,33000,109.6
1241,3320,33000,109.6
1251,3320,33100,109.9
1261,3320,33100,109.9
1271,3324,33100,110.0
1281,3320,33200,110.2
1291,3324,33000,109.7
1301,3324,33000,109.7
1311,3324,33000,109.7
1321,3320,33000,109.6
1331,3324,33100,110.0
1341,3320,33100,109.9
1351,3320,33100,109.9
1361,3320,33100,109.9
1371,3320,33100,109.9
1381,3320,33500,111.2
1391,3320,33100,109.9
1401,3320,33100,109.9
1411,3320,33100,109.9
1421,3320,33100,109.9
1431,3324,33100,110.0
1441,3324,33000,109.7
1451,3320,33000,109.6
1461,3320,33100,109.9
1471,3320,33000,109.6
1481,3320,33200,110.2
1491,3320,33000,109.6
1501,3320,33100,109.9
1511,3324,33000,109.7
1521,3320,33000,109.6
1531,3324,33000,109.7
1541,3320,33100,109.9
1551,3320,33100,109.9
1561,3320,33100,109.9
1571,3320,33000,109.6
1581,3320,33200,110.2
1591,3320,33200,110.2
1601,3320,33000,109.6
1611,3320,33000,109.6
1621,3320,33000,109.6
1631,3324,33100,110.0
1641,3320,33000,109.6
1651,3320,33100,109.9
1661,3320,33000,109.6
1671,3320,33100,109.9
1681,3320,33100,109.9
1691,3320,33200,110.2
1701,3320,33100,109.9
1711,3320,33100,109.9
1721,3324,33100,110.0
1731,3324,33000,109.7
1741,3324,33000,109.7
1751,3320,33100,109.9
1761,3320,33000,109.6
1771,3320,33000,109.6
1781,3320,33000,109.6
1791,3320,33000,109.6
1801,3320,33100,109.9
1811,3320,33000,109.6
1821,3324,33100,110.0
1831,3320,33100,109.9
1841,3320,33200,110.2
1851,3320,33200,110.2
1861,3320,33200,110.2
1871,3320,33200,110.2
1881,3320,33300,110.6
1891,3320,33300,110.6
1901,3320,33300,110.6
1911,3320,33200,110.2
1921,3320,33200,110.2
1931,3320,33200,110.2
1941,3320,33200,110.2
1951,3324,33200,110.4
1961,3320,33200,110.2
1971,3324,33200,110.4
1981,3320,33200,110.2
1991,3320,33200,110.2
2001,3320,33300,110.6
2011,3320,33200,110.2
2021,3320,33300,110.6
2031,3320,33200,110.2
2041,3320,33200,110.2
2051,3320,33200,110.2
2061,3320,33200,110.2
2071,3320,33100,109.9
2081,3320,33200,110.2
2091,3320,33200,110.2
2101,3320,33300,110.6
2111,3320,33500,111.2
2121,3324,33200,110.4
2131,3320,33200,110.2
2141,3320,33200,110.2
2151,3320,33200,110.2
2161,3324,33200,110.4
2171,3320,33300,110.6
2181,3324,33200,110.4
2191,3320,33200,110.2
2201,3320,33100,109.9
2211,3324,33100,110.0
2221,3320,33200,110.2
2231,3320,33200,110.2
2241,3324,33100,110.0
2251,3324,33200,110.4
2261,3320,33200,110.2
2271,3320,33200,110.2
2281,3320,33200,110.2
2291,3320,33200,110.2
2301,3324,33200,110.4
2311,3324,33200,110.4
2321,3320,33200,110.2
2331,3324,33200,110.4
2341,3320,33200,110.2
2351,3320,33200,110.2
2361,3320,33300,110.6
2371,3320,33100,109.9
2381,3320,33200,110.2
2391,3320,33200,110.2
2401,3320,33300,110.6
2411,3320,33200,110.2
2421,3320,33300,110.6
2431,3320,33200,110.2
2441,3320,33100,109.9
2451,3320,33200,110.2
2461,3320,33200,110.2
2471,3324,33200,110.4
2481,3320,33200,110.2
2491,3320,33300,110.6
2501,3320,33200,110.2
2511,3320,33200,110.2
2521,3320,33200,110.2
2531,3320,33300,110.6
2541,3320,33200,110.2
2551,3320,33200,110.2
2561,3320,33200,110.2
2571,3320,33200,110.2
2581,3320,33300,110.6
2591,3320,33200,110.2
2601,3320,33200,110.2
2611,3320,33200,110.2
2621,3324,33200,110.4
2631,3320,33200,110.2
2641,3320,33200,110.2
2651,3320,33200,110.2
2661,3320,33300,110.6
2671,3320,33100,109.9
2681,3320,33200,110.2
2691,3320,33100,109.9
2701,3320,33200,110.2
2711,3320,33200,110.2
2721,3320,33200,110.2
2731,3320,33300,110.6
2741,3320,33400,110.9
2751,3320,33200,110.2
2761,3320,33200,110.2
2771,3320,33200,110.2
2781,3320,33200,110.2
2791,3320,33200,110.2
2801,3320,33200,110.2
2811,3320,33200,110.2
2821,3320,33100,109.9
2831,3320,33200,110.2
2841,3320,33200,110.2
2851,3320,33200,110.2
2861,3320,33200,110.2
2871,3320,33200,110.2
2881,3320,33200,110.2
2891,3320,33200,110.2
2901,3320,33200,110.2
2911,3320,33200,110.2
2921,3320,33200,110.2
2931,3320,33100,109.9
2941,3320,33200,110.2
2951,3320,33300,110.6
2961,3320,33200,110.2
2971,3320,33100,109.9
2981,3324,33200,110.4
2991,3320,33200,110.2
3001,3320,33200,110.2
3011,3320,33300,110.6
3021,3320,33200,110.2
3031,3320,33200,110.2
3041,3320,33300,110.6
3051,3320,33300,110.6
3061,3324,33200,110.4
3071,3320,33200,110.2
3081,3320,33200,110.2
3091,3320,33200,110.2
3101,3320,33100,109.9
3111,3320,33300,110.6
3121,3320,33200,110.2
3131,3320,33200,110.2
3141,3320,33100,109.9
3151,3324,33400,111.0
3161,3320,33200,110.2
3171,3324,33200,110.4
3181,3324,33200,110.4
3191,3320,33200,110.2
3201,3324,33200,110.4
3211,3320,33000,109.6
3221,3320,33200,110.2
3231,3320,33200,110.2
3241,3320,33100,109.9
3251,3320,33300,110.6
3261,3320,33200,110.2
3271,3320,33200,110.2
3281,3320,33200,110.2
3291,3320,33200,110.2
3301,3320,33200,110.2
3311,3320,33100,109.9
3321,3320,33200,110.2
3331,3320,33200,110.2
3341,3320,33200,110.2
3351,3320,33200,110.2
3361,3320,33300,110.6
3371,3320,33200,110.2
3381,3320,33100,109.9
3391,3320,33300,110.6
3401,3320,33200,110.2
3411,3324,33200,110.4
3421,3320,33200,110.2
3431,3320,33200,110.2
3441,3320,33200,110.2
3451,3320,33200,110.2
3461,3320,33100,109.9
3471,3320,33200,110.2
3481,3320,33200,110.2
3491,3320,33200,110.2
3501,3320,33200,110.2
3511,3320,33200,110.2
3521,3320,33200,110.2
3531,3324,33100,110.0
