ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D3_SCAN70, cond_id=4, tag=unk, subject=uccs_d3_scan70
11,3324,32600,108.4
21,3320,32700,108.6
31,3320,32600,108.2
41,3320,32700,108.6
51,3320,32600,108.2
60,3320,32800,108.9
71,3320,32600,108.2
80,3324,32700,108.7
91,3324,32700,108.7
100,3320,32700,108.6
111,3320,32600,108.2
121,3320,32600,108.2
131,3320,32700,108.6
141,3320,32700,108.6
151,3320,32700,108.6
161,3320,32700,108.6
171,3324,32700,108.7
181,3320,32800,108.9
191,3320,32700,108.6
201,3320,32700,108.6
211,3320,32800,108.9
221,3320,32700,108.6
231,3320,32700,108.6
241,3324,32600,108.4
251,3320,32600,108.2
260,3324,32700,108.7
271,3320,32700,108.6
281,3320,32700,108.6
291,3320,32700,108.6
301,3324,32600,108.4
311,3320,32700,108.6
321,3320,32700,108.6
331,3320,32700,108.6
341,3324,32700,108.7
351,3320,32700,108.6
361,3324,32700,108.7
371,3320,32700,108.6
380,3324,32800,109.0
391,3320,32600,108.2
400,3320,32700,108.6
411,3320,32700,108.6
421,3320,32700,108.6
431,3320,32700,108.6
440,3320,32700,108.6
451,3320,32700,108.6
461,3324,32700,108.7
471,3320,32600,108.2
480,3320,32700,108.6
491,3320,32700,108.6
501,3320,32700,108.6
511,3324,32700,108.7
521,3320,32600,108.2
531,3320,32700,108.6
541,3324,32700,108.7
551,3320,32700,108.6
561,3320,32700,108.6
571,3320,32600,108.2
580,3320,32600,108.2
591,3320,32700,108.6
600,3320,32700,108.6
611,3320,32700,108.6
621,3320,32700,108.6
631,3320,32600,108.2
640,3320,32700,108.6
651,3324,32700,108.7
661,3320,32800,108.9
671,3324,32700,108.7
681,3324,32900,109.4
691,3320,32700,108.6
701,3320,32700,108.6
711,3320,32600,108.2
720,3320,32700,108.6
731,3320,32600,108.2
741,3324,32600,108.4
751,3320,32700,108.6
760,3320,32700,108.6
771,3320,32700,108.6
780,3324,32600,108.4
791,3324,32700,108.7
801,3320,32800,108.9
811,3320,32700,108.6
821,3320,32700,108.6
831,3320,32700,108.6
840,3320,32700,108.6
851,3324,32700,108.7
861,3320,32700,108.6
871,3320,32800,108.9
880,3324,32600,108.4
891,3324,32700,108.7
901,3320,32700,108.6
911,3324,32800,109.0
920,3320,32700,108.6
931,3320,32700,108.6
941,3320,32600,108.2
951,3320,32700,108.6
961,3324,32800,109.0
971,3320,32700,108.6
980,3320,32700,108.6
991,3324,32700,108.7
1001,3320,32700,108.6
1011,3324,32700,108.7
1021,3320,32700,108.6
1031,3320,32600,108.2
1041,3320,32700,108.6
1051,3320,32600,108.2
1061,3320,32700,108.6
1071,3324,32600,108.4
1081,3324,32700,108.7
1091,3320,32700,108.6
1101,3324,32700,108.7
1111,3320,32700,108.6
1121,3324,32600,108.4
1131,3320,32600,108.2
1141,3324,32700,108.7
1151,3320,32800,108.9
1161,3320,32700,108.6
1171,3320,32700,108.6
1180,3320,32800,108.9
1191,3320,32600,108.2
1201,3320,32700,108.6
1211,3320,32700,108.6
1221,3320,32700,108.6
1231,3320,32700,108.6
1241,3320,32600,108.2
1251,3320,32700,108.6
1261,3320,32700,108.6
1271,3320,32700,108.6
1281,3324,32700,108.7
1291,3320,32700,108.6
1301,3320,32700,108.6
1311,3320,32700,108.6
1321,3324,32700,108.7
1331,3320,32700,108.6
1341,3320,32800,108.9
1351,3320,32700,108.6
1361,3320,32700,108.6
1371,3320,32600,108.2
1381,3320,32700,108.6
1391,3320,32700,108.6
1401,3320,32700,108.6
1411,3324,32600,108.4
1421,3324,32700,108.7
1431,3320,32600,108.2
1441,3320,32700,108.6
1451,3324,32700,108.7
1461,3320,32600,108.2
1471,3320,32800,108.9
1481,3320,32700,108.6
1491,3324,32700,108.7
1501,3320,32800,108.9
1511,3324,32700,108.7
1521,3320,32600,108.2
1531,3320,32700,108.6
1541,3324,32700,108.7
1551,3320,32700,108.6
1561,3320,32700,108.6
1571,3320,32500,107.9
1581,3320,32700,108.6
1591,3320,32600,108.2
1601,3320,33000,109.6
1611,3320,32700,108.6
1621,3320,32700,108.6
1631,3320,32700,108.6
1641,3320,32600,108.2
1651,3320,32600,108.2
1661,3320,32800,108.9
1671,3320,32700,108.6
1680,3320,32700,108.6
1691,3320,32600,108.2
1701,3320,32600,108.2
1711,3324,32800,109.0
1721,3324,32700,108.7
1731,3320,32700,108.6
1741,3320,32600,108.2
1751,3320,32700,108.6
1761,3320,32700,108.6
1771,3324,32700,108.7
1781,3320,32600,108.2
1791,3320,32700,108.6
1801,3320,32700,108.6
1811,3324,32900,109.4
1821,3324,32600,108.4
1831,3324,32700,108.7
1841,3320,32800,108.9
1851,3320,32800,108.9
1861,3320,32800,108.9
1871,3320,32800,108.9
1880,3320,32800,108.9
1891,3320,32800,108.9
1901,3320,32800,108.9
1911,3320,32800,108.9
1921,3320,32900,109.2
1931,3320,32800,108.9
1941,3320,32800,108.9
1951,3320,32800,108.9
1961,3324,32800,109.0
1971,3320,32800,108.9
1980,3324,32800,109.0
1991,3320,32800,108.9
2001,3320,32900,109.2
2011,3320,32900,109.2
2021,3320,32700,108.6
2031,3320,32900,109.2
2040,3320,32800,108.9
2051,3320,32800,108.9
2061,3320,32800,108.9
2071,3324,32800,109.0
2081,3320,32800,108.9
2091,3320,32800,108.9
2101,3320,32800,108.9
2111,3320,32900,109.2
2120,3320,32800,108.9
2131,3320,32800,108.9
2141,3320,32800,108.9
2151,3320,32800,108.9
2161,3320,32800,108.9
2171,3320,32800,108.9
2180,3320,32900,109.2
2191,3320,32800,108.9
2201,3324,32800,109.0
2211,3320,32900,109.2
2221,3324,32800,109.0
2231,3320,33000,109.6
2241,3320,32800,108.9
2251,3320,32800,108.9
2261,3320,32900,109.2
2271,3320,32800,108.9
2281,3320,32900,109.2
2291,3320,32700,108.6
2301,3320,32900,109.2
2311,3324,32800,109.0
2321,3320,32800,108.9
2331,3320,32900,109.2
2340,3324,32700,108.7
2351,3320,32800,108.9
2361,3320,32800,108.9
2371,3320,32800,108.9
2380,3320,32800,108.9
2391,3320,32800,108.9
2401,3320,32800,108.9
2411,3320,32800,108.9
2421,3320,32800,108.9
2431,3324,32900,109.4
2441,3320,32800,108.9
2451,3320,32900,109.2
2460,3320,32800,108.9
2471,3320,32800,108.9
2480,3320,32900,109.2
2491,3320,32800,108.9
2501,3320,32800,108.9
2511,3320,32800,108.9
2521,3320,32800,108.9
2531,3320,32800,108.9
2541,3320,32800,108.9
2551,3324,32800,109.0
2560,3320,32800,108.9
2571,3320,32800,108.9
2580,3324,32800,109.0
2591,3320,32800,108.9
2601,3320,32800,108.9
2611,3324,32800,109.0
2620,3320,32800,108.9
2631,3320,32800,108.9
2641,3320,32800,108.9
2651,3324,32900,109.4
2661,3320,32800,108.9
2671,3324,32700,108.7
2681,3320,32800,108.9
2691,3320,32800,108.9
2701,3320,32800,108.9
2711,3320,32800,108.9
2721,3320,32700,108.6
2731,3324,32800,109.0
2740,3320,32800,108.9
2751,3320,32900,109.2
2761,3320,32800,108.9
2771,3324,32800,109.0
2780,3320,32800,108.9
2791,3320,32900,109.2
2801,3320,32800,108.9
2811,3320,32800,108.9
2821,3320,32800,108.9
2831,3320,32800,108.9
2841,3320,32800,108.9
2851,3320,32900,109.2
2860,3320,32900,109.2
2871,3320,32800,108.9
2881,3320,32800,108.9
2891,3320,32800,108.9
2901,3320,32800,108.9
2911,3320,32800,108.9
2921,3324,32800,109.0
2931,3324,32800,109.0
2941,3320,32800,108.9
2951,3320,32900,109.2
2960,3320,32900,109.2
2971,3320,32800,108.9
2981,3320,32800,108.9
2991,3320,32800,108.9
3001,3320,32800,108.9
3011,3320,32800,108.9
3021,3320,32800,108.9
3031,3320,32800,108.9
3041,3320,32800,108.9
3051,3320,32800,108.9
3061,3320,32700,108.6
3071,3320,33000,109.6
3081,3320,32600,108.2
3091,3320,32800,108.9
3101,3320,32800,108.9
3111,3320,32800,108.9
3121,3320,32800,108.9
3131,3320,32800,108.9
3141,3324,32800,109.0
3151,3320,32800,108.9
3161,3320,32800,108.9
3171,3320,33000,109.6
3181,3320,32800,108.9
3191,3320,32800,108.9
3201,3320,32800,108.9
3211,3320,32800,108.9
3221,3320,32800,108.9
3231,3324,32800,109.0
3240,3324,32800,109.0
3251,3320,32800,108.9
3261,3320,32800,108.9
3271,3320,32800,108.9
3281,3324,32800,109.0
3291,3320,32800,108.9
3301,3320,32800,108.9
3311,3320,32800,108.9
3321,3324,32800,109.0
3331,3320,32800,108.9
3341,3324,32800,109.0
3351,3320,32700,108.6
3361,3320,32800,108.9
3371,3320,32900,109.2
3380,3324,32800,109.0
3391,3320,32900,109.2
3400,3320,32800,108.9
3411,3320,32800,108.9
3420,3320,32800,108.9
3431,3320,32800,108.9
3441,3320,32800,108.9
3451,3324,32800,109.0
3460,3320,32800,108.9
3471,3320,32700,108.6
3480,3324,32800,109.0
3491,3324,32800,109.0
3500,3320,32800,108.9
3511,3320,32800,108.9
3520,3320,32800,108.9
3531,3320,32700,108.6
3541,3320,32800,108.9
3551,3320,32800,108.9
3561,3324,32800,109.0
3571,3320,32700,108.6
3581,3320,33000,109.6
3591,3324,32900,109.4
3600,3324,32800,109.0
3611,3320,32800,108.9
3621,3324,32900,109.4
3631,3320,32800,108.9
3641,3320,32800,108.9
3651,3324,32800,109.0
3661,3320,32800,108.9
3671,3324,32800,109.0
3680,3320,32900,109.2
3691,3320,32800,108.9
3701,3320,32800,108.9
3711,3320,32900,109.2
3720,3320,32800,108.9
3731,3320,32800,108.9
3741,3320,32800,108.9
3751,3324,32800,109.0
3760,3320,32800,108.9
3771,3320,32700,108.6
3781,3320,32800,108.9
3791,3324,33200,110.4
3801,3320,32800,108.9
3811,3320,32800,108.9
3821,3320,32700,108.6
3831,3320,32800,108.9
3841,3320,32800,108.9
3851,3320,32700,108.6
3861,3320,32900,109.2
3871,3324,32800,109.0
3880,3320,32800,108.9
3891,3320,32900,109.2
3901,3320,32800,108.9
3911,3320,32800,108.9
3921,3320,32700,108.6
3931,3320,32800,108.9
3941,3320,32800,108.9
3951,3320,32800,108.9
3961,3320,32700,108.6
3971,3324,32800,109.0
3980,3324,32700,108.7
3991,3320,32800,108.9
4001,3324,33000,109.7
4011,3320,32800,108.9
4021,3320,32700,108.6
4031,3320,32800,108.9
4041,3320,32700,108.6
4051,3320,32900,109.2
4060,3324,32800,109.0
4071,3320,32800,108.9
4081,3320,32800,108.9
4091,3320,32800,108.9
4100,3324,32900,109.4
4111,3320,32800,108.9
4120,3320,32800,108.9
4131,3320,32800,108.9
4141,3320,32800,108.9
4151,3324,32700,108.7
4161,3320,32800,108.9
4171,3320,32700,108.6
4181,3320,32800,108.9
4191,3324,32800,109.0
4200,3320,32900,109.2
4211,3320,33000,109.6
4220,3320,32700,108.6
4231,3320,32800,108.9
4241,3320,32700,108.6
4251,3320,32800,108.9
4261,3320,32800,108.9
4271,3324,32800,109.0
4281,3320,32700,108.6
4291,3320,32800,108.9
4301,3320,32700,108.6
4311,3324,32700,108.7
4321,3320,32800,108.9
4331,3320,32800,108.9
4341,3324,32800,109.0
4351,3320,32900,109.2
4361,3320,32800,108.9
4371,3320,32800,108.9
4381,3320,32800,108.9
4391,3320,32700,108.6
4400,3320,32900,109.2
4411,3320,32800,108.9
4420,3320,32900,109.2
4431,3320,32800,108.9
4441,3320,32700,108.6
4451,3320,32700,108.6
4461,3320,32900,109.2
4471,3320,32800,108.9
4481,3320,32800,108.9
4491,3320,32800,108.9
4500,3320,32900,109.2
4511,3320,32800,108.9
4520,3324,32800,109.0
4531,3320,33000,109.6
4541,3320,32700,108.6
4551,3320,32800,108.9
4561,3324,32800,109.0
4571,3320,32800,108.9
4581,3320,32800,108.9
4591,3320,32800,108.9
4600,3320,32600,108.2
4611,3320,32800,108.9
4620,3320,32800,108.9
4631,3320,32700,108.6
4641,3320,32800,108.9
4651,3320,32700,108.6
4661,3320,32800,108.9
4671,3320,32800,108.9
4681,3324,32700,108.7
4691,3320,32800,108.9
4700,3320,32800,108.9
4711,3320,32800,108.9
4720,3324,32800,109.0
4731,3320,32700,108.6
4741,3320,32900,109.2
4751,3320,32800,108.9
4761,3320,32800,108.9
4771,3320,32800,108.9
4781,3324,32800,109.0
4791,3320,32700,108.6
4801,3324,32800,109.0
4811,3324,32800,109.0
4820,3320,32800,108.9
4831,3320,32800,108.9
4841,3320,32700,108.6
4851,3320,32900,109.2
4860,3324,32900,109.4
4871,3324,32800,109.0
4881,3320,32800,108.9
4891,3324,32700,108.7
4901,3320,32700,108.6
4911,3320,32900,109.2
4921,3320,32700,108.6
4931,3320,32800,108.9
4941,3324,32700,108.7
4951,3320,32800,108.9
4961,3320,32800,108.9
4971,3320,32800,108.9
4981,3320,32800,108.9
4991,3320,32800,108.9
5001,3320,32800,108.9
5011,3320,32800,108.9
5021,3324,32800,109.0
5031,3324,32800,109.0
5041,3320,32800,108.9
5051,3320,32900,109.2
5060,3320,32800,108.9
5071,3320,32700,108.6
5081,3320,32800,108.9
5091,3324,32700,108.7
5101,3324,32800,109.0
5111,3324,32800,109.0
5120,3320,32800,108.9
5131,3320,32800,108.9
5141,3320,32800,108.9
5151,3324,32800,109.0
5161,3320,32900,109.2
5171,3320,32800,108.9
5181,3324,32700,108.7
5191,3320,32800,108.9
5201,3320,32800,108.9
5211,3320,32800,108.9
5221,3320,32800,108.9
5231,3324,32700,108.7
5241,3324,32800,109.0
5251,3320,32800,108.9
5261,3320,32800,108.9
5271,3320,32800,108.9
5281,3324,32800,109.0
5291,3320,32800,108.9
5301,3320,32800,108.9
5311,3320,32800,108.9
5321,3320,32800,108.9
5331,3320,32800,108.9
5341,3320,32800,108.9
5351,3324,32800,109.0
5361,3320,32800,108.9
5371,3320,32700,108.6
5381,3324,32800,109.0
5391,3320,32800,108.9
5401,3320,32900,109.2
5411,3324,32800,109.0
5420,3320,32800,108.9
5431,3320,32800,108.9
5441,3324,32800,109.0
5451,3320,32800,108.9
5461,3324,32800,109.0
5471,3320,33000,109.6
5481,3320,32700,108.6
5491,3320,32800,108.9
5501,3324,32900,109.4
5511,3324,32900,109.4
5521,3324,33100,110.0
5531,3324,32800,109.0
5541,3320,32700,108.6
5551,3324,32800,109.0
5561,3320,32800,108.9
5571,3320,32800,108.9
5581,3320,32700,108.6
5591,3324,32800,109.0
5601,3320,32800,108.9
5611,3320,32700,108.6
5621,3320,32800,108.9
5631,3320,32800,108.9
5641,3320,32800,108.9
5651,3320,32800,108.9
5661,3320,32800,108.9
5671,3320,32800,108.9
5681,3320,32800,108.9
5691,3320,32700,108.6
5701,3320,32800,108.9
5711,3320,32800,108.9
5721,3320,32900,109.2
5731,3320,32700,108.6
5741,3320,32800,108.9
5751,3320,32800,108.9
5761,3320,32900,109.2
5771,3324,32800,109.0
5781,3320,32800,108.9
5791,3320,32800,108.9
5801,3320,32700,108.6
5811,3320,32900,109.2
5820,3320,32800,108.9
5831,3320,32800,108.9
5841,3324,32800,109.0
5851,3320,32800,108.9
5861,3324,32800,109.0
5871,3320,32800,108.9
5881,3320,32800,108.9
5891,3320,32800,108.9
5901,3324,32800,109.0
5911,3320,32800,108.9
5920,3320,32800,108.9
5931,3320,32800,108.9
5941,3320,32800,108.9
5951,3320,32700,108.6
5961,3320,32800,108.9
5971,3320,32800,108.9
5981,3320,32800,108.9
5991,3320,32700,108.6
6001,3320,32800,108.9
6011,3320,32600,108.2
6020,3324,32800,109.0
6031,3324,32900,109.4
6041,3324,32700,108.7
6051,3320,32800,108.9
6061,3320,32800,108.9
6071,3320,32800,108.9
6081,3320,32800,108.9
6091,3320,32800,108.9
6101,3320,32800,108.9
6111,3320,32800,108.9
6121,3320,32800,108.9
6131,3320,32800,108.9
6141,3324,32700,108.7
6151,3324,32800,109.0
6161,3324,32800,109.0
6171,3320,32800,108.9
6181,3324,32800,109.0
6191,3320,32800,108.9
6201,3320,32800,108.9
6211,3320,32900,109.2
6220,3324,32800,109.0
6231,3320,32800,108.9
6241,3320,32800,108.9
6251,3320,32800,108.9
6261,3320,32800,108.9
6271,3320,32800,108.9
6281,3320,32800,108.9
6291,3324,32800,109.0
6301,3320,32800,108.9
6311,3320,32800,108.9
6321,3320,32900,109.2
6331,3320,32700,108.6
6341,3320,32800,108.9
6351,3320,32900,109.2
6360,3320,32800,108.9
6371,3320,32800,108.9
6381,3320,32800,108.9
6391,3324,32800,109.0
6400,3320,32700,108.6
6411,3320,32800,108.9
6420,3320,32800,108.9
6431,3320,32800,108.9
6441,3320,32800,108.9
6451,3320,32800,108.9
6461,3320,32800,108.9
6471,3320,32800,108.9
6481,3320,32700,108.6
6491,3320,32800,108.9
6501,3324,32800,109.0
6511,3324,32900,109.4
6521,3320,32800,108.9
6531,3320,33100,109.9
6541,3320,32800,108.9
6551,3320,32800,108.9
6561,3320,32800,108.9
6571,3320,32700,108.6
6581,3320,32800,108.9
6591,3320,32800,108.9
6601,3320,32800,108.9
6611,3320,32700,108.6
6621,3320,32800,108.9
6631,3320,32800,108.9
6641,3320,32800,108.9
6651,3320,32800,108.9
6661,3320,32900,109.2
6671,3320,32800,108.9
6681,3320,32800,108.9
6691,3320,32800,108.9
6701,3320,32800,108.9
6711,3320,32900,109.2
6720,3320,32800,108.9
6731,3320,32800,108.9
6741,3320,32800,108.9
6751,3320,32800,108.9
6761,3320,32700,108.6
6771,3320,32800,108.9
6781,3324,32800,109.0
6791,3320,32800,108.9
6801,3324,32800,109.0
6811,3320,32800,108.9
6820,3320,32800,108.9
6831,3320,32800,108.9
6841,3320,32800,108.9
6851,3320,32800,108.9
6861,3324,32800,109.0
6871,3324,32800,109.0
6880,3320,32800,108.9
6891,3320,32800,108.9
6901,3320,32800,108.9
6911,3320,32700,108.6
6921,3324,32800,109.0
6931,3320,32700,108.6
6941,3324,32800,109.0
6951,3320,32700,108.6
6961,3320,32800,108.9
6971,3320,32800,108.9
6981,3324,32800,109.0
6991,3320,32800,108.9
7001,3324,32800,109.0
7011,3320,32800,108.9
7020,3320,32800,108.9
7031,3320,32800,108.9
7041,3324,32700,108.7
7051,3320,32800,108.9
7061,3320,32800,108.9
7071,3320,32800,108.9
7081,3324,32800,109.0
7091,3320,32800,108.9
7101,3320,32800,108.9
7111,3320,32800,108.9
7121,3320,32800,108.9
7131,3324,32800,109.0
7140,3320,32800,108.9
7151,3320,32800,108.9
7161,3320,32800,108.9
7171,3320,32800,108.9
7181,3320,32800,108.9
7191,3324,32900,109.4
7201,3324,32900,109.4
7211,3320,32900,109.2
7221,3320,32800,108.9
7231,3320,32800,108.9
7241,3320,32800,108.9
7251,3320,32800,108.9
7261,3320,32800,108.9
7271,3324,32700,108.7
7281,3320,32800,108.9
7291,3320,32800,108.9
7301,3324,32900,109.4
7311,3320,32800,108.9
7321,3320,32800,108.9
7331,3320,32800,108.9
7341,3320,32800,108.9
7351,3320,32800,108.9
7361,3320,32800,108.9
7371,3320,32800,108.9
7381,3320,32800,108.9
7391,3320,32800,108.9
7401,3320,32800,108.9
7411,3320,32800,108.9
7421,3320,32900,109.2
7431,3320,32800,108.9
7441,3324,32800,109.0
7451,3320,32800,108.9
7461,3320,32900,109.2
7471,3320,32800,108.9
7481,3324,32800,109.0
7491,3324,32800,109.0
7501,3320,32800,108.9
7511,3320,32800,108.9
7520,3320,32700,108.6
7531,3324,32900,109.4
7541,3320,32800,108.9
7551,3320,32800,108.9
7561,3320,32900,109.2
7571,3324,32800,109.0
7581,3320,32800,108.9
7591,3320,32700,108.6
7601,3320,32900,109.2
7611,3320,32900,109.2
7621,3324,32700,108.7
7631,3320,32900,109.2
7640,3320,32800,108.9
7651,3320,32800,108.9
7661,3320,32800,108.9
7671,3320,32900,109.2
7680,3320,32800,108.9
7691,3320,32800,108.9
7701,3320,32800,108.9
7711,3320,32800,108.9
7721,3320,32800,108.9
7731,3320,32800,108.9
7741,3320,32800,108.9
7751,3324,32800,109.0
7761,3320,32800,108.9
7771,3320,32800,108.9
7781,3320,32800,108.9
7791,3320,32800,108.9
7801,3320,32800,108.9
7811,3320,32900,109.2
7820,3320,32800,108.9
7831,3320,32800,108.9
7841,3320,32800,108.9
7851,3320,32700,108.6
7861,3320,32900,109.2
7871,3320,32800,108.9
7881,3320,32800,108.9
7891,3324,32800,109.0
7901,3320,32800,108.9
7911,3320,32800,108.9
7921,3320,32800,108.9
7931,3320,32800,108.9
7941,3324,32800,109.0
7951,3324,32800,109.0
7961,3320,32800,108.9
7971,3320,32800,108.9
7981,3320,32800,108.9
7991,3320,32900,109.2
8000,3324,32800,109.0
8011,3324,32900,109.4
8021,3324,32800,109.0
8031,3320,32900,109.2
8041,3324,33100,110.0
8051,3320,32800,108.9
8061,3320,32900,109.2
8071,3320,32800,108.9
8081,3320,32800,108.9
8091,3320,32800,108.9
8101,3320,32800,108.9
8111,3320,32800,108.9
8121,3320,32800,108.9
8131,3320,32800,108.9
8141,3320,32800,108.9
8151,3324,32800,109.0
8160,3320,32800,108.9
8171,3324,32700,108.7
8181,3320,32900,109.2
8191,3320,32800,108.9
8201,3324,32800,109.0
8211,3320,32800,108.9
8220,3320,32900,109.2
8231,3320,32800,108.9
8241,3320,32800,108.9
8251,3320,32800,108.9
8261,3320,32800,108.9
8271,3320,32800,108.9
8281,3320,32700,108.6
8291,3320,32800,108.9
8301,3320,32800,108.9
8311,3320,32800,108.9
8321,3320,32800,108.9
8331,3320,32900,109.2
8340,3320,32700,108.6
8351,3320,32800,108.9
8361,3320,32900,109.2
8371,3320,32800,108.9
8381,3320,32800,108.9
8391,3320,32800,108.9
8401,3320,32800,108.9
8411,3320,32800,108.9
8421,3324,32800,109.0
8431,3320,32800,108.9
8441,3320,32900,109.2
8451,3324,32800,109.0
8461,3320,32900,109.2
8471,3320,32800,108.9
8481,3320,32800,108.9
8491,3320,32800,108.9
8501,3320,32800,108.9
8511,3320,32800,108.9
8521,3320,32800,108.9
8531,3320,32800,108.9
8541,3324,32800,109.0
8551,3320,33100,109.9
8561,3320,32800,108.9
8571,3320,32800,108.9
8581,3320,32900,109.2
8591,3320,32700,108.6
8601,3320,32800,108.9
8611,3320,32900,109.2
8620,3320,32800,108.9
8631,3320,32800,108.9
8641,3320,32700,108.6
8651,3320,32800,108.9
8661,3320,32800,108.9
8671,3320,32800,108.9
8681,3320,32800,108.9
8691,3320,32800,108.9
8701,3320,32900,109.2
8711,3324,32900,109.4
8720,3320,32900,109.2
8731,3324,32900,109.4
8741,3320,32800,108.9
