ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D3_SCAN70, cond_id=2, tag=s4_fixed500, subject=uccs_d3_scan70
11,3300,55100,181.8
21,3216,96200,309.4
31,3304,55100,182.1
41,3304,56700,187.3
51,3216,141900,456.4
61,3304,56400,186.3
71,3304,55700,184.0
81,3304,56000,185.0
91,3300,55700,183.8
101,3300,56000,184.8
111,3304,56600,187.0
121,3304,69200,228.6
131,3304,56700,187.3
141,3304,55100,182.1
151,3304,56600,187.0
161,3220,208800,672.3
171,3304,56700,187.3
181,3304,55100,182.1
191,3304,56700,187.3
201,3300,55100,181.8
211,3304,56700,187.3
221,3280,60000,196.8
231,3300,56000,184.8
241,3300,55700,183.8
251,3304,56000,185.0
261,3216,139000,447.0
271,3300,55200,182.2
281,3304,56700,187.3
291,3300,55100,181.8
301,3304,56600,187.0
311,3304,55100,182.1
321,3300,56700,187.1
331,3304,55100,182.1
341,3304,56600,187.0
351,3300,55100,181.8
361,3304,56700,187.3
371,3172,137600,436.5
381,3304,56200,185.7
391,3304,55700,184.0
401,3300,56000,184.8
411,3304,56400,186.3
421,3304,55400,183.0
431,3304,56700,187.3
441,3300,55100,181.8
451,3304,56700,187.3
461,3304,55100,182.1
471,3304,56700,187.3
481,3272,55400,181.3
491,3304,56700,187.3
501,3304,55100,182.1
511,3304,56700,187.3
521,3300,55600,183.5
531,3300,56200,185.5
541,3300,55800,184.1
551,3304,56100,185.4
561,3300,56000,184.8
571,3300,55800,184.1
581,3196,143100,457.3
591,3304,55100,182.1
601,3304,56700,187.3
611,3300,55100,181.8
621,3304,56700,187.3
631,3304,55100,182.1
641,3304,56700,187.3
651,3304,55100,182.1
661,3304,56700,187.3
671,3304,55300,182.7
681,3304,56500,186.7
691,3300,55900,184.5
701,3300,56100,185.1
711,3304,55700,184.0
721,3304,56100,185.4
731,3304,56700,187.3
741,3300,55200,182.2
751,3304,56700,187.3
761,3300,55100,181.8
771,3304,56700,187.3
781,3304,55100,182.1
791,3220,147300,474.3
801,3304,55100,182.1
811,3304,56700,187.3
821,3304,55100,182.1
831,3304,56700,187.3
841,3300,55800,184.1
851,3304,56100,185.4
861,3300,55800,184.1
871,3304,56100,185.4
881,3304,56600,187.0
891,3304,57400,189.6
901,3304,56700,187.3
911,3304,55100,182.1
921,3304,56700,187.3
931,3300,55200,182.2
941,3300,56600,186.8
951,3304,55100,182.1
961,3304,56700,187.3
971,3304,55100,182.1
981,3304,56600,187.0
991,3300,55700,183.8
1001,3212,57600,185.0
1011,3304,55700,184.0
1021,3304,56000,185.0
1031,3292,56400,185.7
1041,3300,55500,183.1
1051,3304,56700,187.3
1061,3300,55200,182.2
1071,3304,56700,187.3
1081,3300,55100,181.8
1091,3304,56600,187.0
1101,3224,211600,682.2
1111,3304,56800,187.7
1121,3300,55100,181.8
1131,3288,56900,187.1
1141,3304,55500,183.4
1151,3304,56300,186.0
1161,3304,55700,184.0
1171,3304,56000,185.0
1181,3304,55800,184.4
1191,3304,55900,184.7
1201,3304,56600,187.0
1211,3236,55600,179.9
1221,3304,56700,187.3
1231,3300,81100,267.6
1241,3304,56700,187.3
1251,3300,55100,181.8
1261,3304,56700,187.3
1271,3300,55100,181.8
1281,3304,56600,187.0
1291,3304,55100,182.1
1301,3304,56600,187.0
1311,3216,144500,464.7
1321,3304,56100,185.4
1331,3304,55700,184.0
1341,3304,56100,185.4
1351,3300,56700,187.1
1361,3304,55200,182.4
1371,3304,56600,187.0
1381,3304,55100,182.1
1391,3304,56600,187.0
1401,3304,55100,182.1
1411,3304,56700,187.3
1421,3220,214200,689.7
1431,3304,56700,187.3
1441,3304,55100,182.1
1451,3304,56700,187.3
1461,3304,55700,184.0
1471,3304,56000,185.0
1481,3304,55700,184.0
1491,3304,55900,184.7
1501,3304,56500,186.7
1511,3304,55300,182.7
1521,3204,141900,454.6
1531,3300,55200,182.2
1541,3304,56700,187.3
1551,3304,55100,182.1
1561,3304,56700,187.3
1571,3300,55100,181.8
1581,3304,56700,187.3
1591,3304,55100,182.1
1601,3304,56600,187.0
1611,3300,55600,183.5
1621,3304,56200,185.7
1631,3152,136400,429.9
1641,3300,56100,185.1
1651,3300,56200,185.5
1661,3304,55600,183.7
1671,3304,56700,187.3
1681,3300,55100,181.8
1691,3304,56700,187.3
1701,3304,55100,182.1
1711,3304,56700,187.3
1721,3300,55100,181.8
1731,3216,148200,476.6
1741,3304,55100,182.1
1751,3304,56700,187.3
