ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeB_1202, trial_index=1, mode=B
11,3292,54700,180.1
20,3292,55600,183.0
30,3292,54700,180.1
40,3292,55700,183.4
50,3292,54700,180.1
60,3292,55700,183.4
70,3192,138700,442.7
80,3292,55700,183.4
90,3292,55200,181.7
100,3292,55100,181.4
110,3292,55200,181.7
120,3292,55100,181.4
130,3292,55200,181.7
140,3184,159500,507.8
150,3292,55600,183.0
160,3292,54700,180.1
170,3292,55700,183.4
180,3292,54700,180.1
190,3292,55600,183.0
200,3192,141500,451.7
210,3292,55600,183.0
220,3292,54700,180.1
230,3292,55600,183.0
240,3292,55200,181.7
250,3292,55100,181.4
260,3292,55200,181.7
270,3224,55700,179.6
280,3292,55200,181.7
290,3292,54700,180.1
300,3292,55600,183.0
310,3292,54700,180.1
320,3292,55600,183.0
330,3292,54700,180.1
340,3180,63300,201.3
350,3292,54600,179.7
360,3296,55700,183.6
370,3292,54700,180.1
380,3296,55700,183.6
390,3292,55200,181.7
400,3192,141100,450.4
410,3292,55200,181.7
420,3292,55100,181.4
430,3292,55300,182.0
440,3292,54800,180.4
450,3292,55600,183.0
460,3292,54700,180.1
470,3196,177500,567.3
480,3292,54700,180.1
490,3292,55600,183.0
500,3292,54600,179.7
510,3292,55700,183.4
520,3292,54700,180.1
530,3296,56900,187.5
540,3292,55200,181.7
550,3292,55200,181.7
560,3292,55200,181.7
570,3292,55100,181.4
580,3292,55200,181.7
590,3292,54800,180.4
600,3176,115200,365.9
610,3292,54700,180.1
620,3292,55700,183.4
630,3292,54700,180.1
640,3292,55600,183.0
650,3292,54600,179.7
660,3292,55700,183.4
670,3168,134200,425.1
680,3292,55600,183.0
690,3292,55100,181.4
700,3292,55200,181.7
710,3292,55200,181.7
720,3292,55100,181.4
730,3292,55200,181.7
740,3236,55300,179.0
750,3292,55600,183.0
760,3292,54700,180.1
770,3292,55600,183.0
780,3292,54600,179.7
790,3292,55600,183.0
800,3148,131400,413.6
810,3292,55600,183.0
820,3292,54600,179.7
830,3292,55700,183.4
840,3292,55100,181.4
850,3292,55200,181.7
860,3168,141100,447.0
870,3292,55100,181.4
880,3292,55200,181.7
890,3292,54700,180.1
900,3292,55500,182.7
910,3292,54700,180.1
920,3292,55600,183.0
930,3160,139200,439.9
940,3292,55600,183.0
950,3292,54600,179.7
960,3292,55600,183.0
970,3292,54700,180.1
980,3292,55600,183.0
990,3164,143000,452.5
1000,3292,55200,181.7
1010,3292,55300,182.0
1020,3292,55100,181.4
1030,3292,55200,181.7
1040,3292,54800,180.4
1050,3292,55600,183.0
1060,3220,152800,492.0
1070,3292,55600,183.0
1080,3292,54700,180.1
1090,3296,55600,183.3
1100,3292,54600,179.7
1110,3292,55600,183.0
1120,3292,54700,180.1
1130,3192,142400,454.5
1140,3288,55100,181.2
1150,3292,55200,181.7
1160,3292,55300,182.0
1170,3292,55000,181.1
1180,3292,55200,181.7
1190,3292,54800,180.4
1200,3204,177400,568.4
1210,3292,54700,180.1
1220,3292,55700,183.4
1230,3292,54700,180.1
1240,3292,55700,183.4
1250,3292,54600,179.7
1260,3296,55600,183.3
1270,3184,169800,540.6
1280,3296,55600,183.3
1290,3292,55100,181.4
1300,3292,55300,182.0
1310,3292,55100,181.4
1320,3292,55100,181.4
1330,3292,55200,181.7
1340,3232,55400,179.1
1350,3292,55500,182.7
1360,3292,54600,179.7
1370,3292,55600,183.0
1380,3292,54600,179.7
1390,3296,55600,183.3
1400,3284,55000,180.6
1410,3292,55600,183.0
1420,3292,54700,180.1
1430,3292,55600,183.0
1440,3292,55100,181.4
1450,3292,55200,181.7
1460,3168,140800,446.1
1470,3292,55100,181.4
1480,3292,55300,182.0
1490,3292,54900,180.7
1500,3292,55600,183.0
1510,3292,54700,180.1
1520,3292,122500,403.3
1530,3292,54700,180.1
1540,3292,55600,183.0
1550,3292,54700,180.1
1560,3292,55600,183.0
1570,3292,54600,179.7
1580,3292,55600,183.0
1590,3292,55200,181.7
1600,3292,55300,182.0
1610,3292,55300,182.0
1620,3292,55100,181.4
1630,3292,55200,181.7
1640,3292,54800,180.4
1650,3292,55500,182.7
1660,3292,54700,180.1
1670,3292,55600,183.0
1680,3292,54700,180.1
1690,3292,55600,183.0
1700,3292,54700,180.1
1710,3292,55600,183.0
1720,3188,141700,451.7
1730,3292,55600,183.0
1740,3292,55000,181.1
1750,3292,55300,182.0
1760,3292,55200,181.7
1770,3292,55100,181.4
1780,3292,55200,181.7
1790,3228,55500,179.2
1800,3292,55400,182.4
1810,3292,54700,180.1
1820,3292,55600,183.0
1830,3292,54700,180.1
1840,3292,55600,183.0
1850,3192,147600,471.1
1860,3296,55600,183.3
1870,3292,54700,180.1
1882,3292,55500,182.7
1890,3292,54900,180.7
1900,3292,55300,182.0
1910,3292,55200,181.7
1920,3188,142800,455.2
1930,3292,55200,181.7
1940,3292,54900,180.7
1950,3296,55500,182.9
1960,3292,54700,180.1
1970,3296,55600,183.3
1980,3292,54600,179.7
1990,3192,142600,455.2
2000,3292,54700,180.1
2010,3292,55600,183.0
2020,3292,54700,180.1
2030,3292,55600,183.0
2040,3292,55000,181.1
2050,3196,140400,448.7
2060,3292,55300,182.0
2070,3292,55100,181.4
2080,3292,55300,182.0
2090,3292,54900,180.7
2100,3292,55500,182.7
2110,3292,54700,180.1
2120,3192,144100,460.0
2130,3292,54700,180.1
2140,3292,55600,183.0
2150,3292,54700,180.1
2160,3292,55600,183.0
2170,3292,54700,180.1
2180,3292,55600,183.0
2190,3292,55200,181.7
2200,3292,55400,182.4
2210,3292,55200,181.7
2220,3292,55100,181.4
2230,3292,55300,182.0
2240,3292,55000,181.1
2250,3164,141100,446.4
2260,3292,54800,180.4
2270,3292,55600,183.0
2280,3292,54700,180.1
2290,3296,55600,183.3
2300,3292,54700,180.1
2310,3292,144900,477.0
2320,3292,54700,180.1
2330,3292,55700,183.4
2340,3292,54800,180.4
2350,3292,55400,182.4
2360,3292,55200,181.7
2370,3292,55100,181.4
2380,3148,134800,424.4
2390,3292,55000,181.1
2400,3292,55400,182.4
2410,3292,54700,180.1
2420,3292,55600,183.0
2430,3292,54600,179.7
2440,3200,131600,421.1
2450,3292,54600,179.7
2460,3292,55600,183.0
2470,3292,54700,180.1
2480,3292,55600,183.0
2490,3292,54800,180.4
2500,3200,176700,565.4
2510,3292,55200,181.7
2520,3292,55100,181.4
2530,3292,55300,182.0
2540,3292,55100,181.4
2550,3292,55400,182.4
2560,3292,56900,187.3
2570,3292,55600,183.0
2580,3292,54700,180.1
2590,3292,55600,183.0
2600,3292,54700,180.1
2610,3296,55600,183.3
2620,3292,54700,180.1
2630,3192,167400,534.3
2640,3292,54800,180.4
2650,3296,55600,183.3
2660,3296,55200,181.9
2670,3292,55100,181.4
2680,3292,55300,182.0
2690,3292,55000,181.1
2700,3144,140500,441.7
2710,3292,54800,180.4
2720,3296,55600,183.3
2730,3292,54600,179.7
2740,3292,55600,183.0
2750,3292,54700,180.1
2760,3292,55600,183.0
2770,3192,177900,567.9
2780,3292,55700,183.4
2790,3292,54800,180.4
2800,3292,55500,182.7
2810,3292,55200,181.7
2820,3292,55100,181.4
2830,3148,129600,408.0
2840,3292,55100,181.4
2850,3292,55400,182.4
2860,3292,54700,180.1
2870,3292,55600,183.0
2880,3292,54700,180.1
2890,3292,55500,182.7
2900,3208,185100,593.8
2910,3296,55600,183.3
2920,3292,54700,180.1
2930,3292,55600,183.0
2940,3292,54600,179.7
2950,3292,55600,183.0
2960,3192,143500,458.1
2970,3292,55100,181.4
2980,3292,55200,181.7
2990,3292,55100,181.4
3000,3292,55300,182.0
3010,3292,54700,180.1
3020,3292,55600,183.0
3030,3252,55100,179.2
3040,3292,55600,183.0
3050,3292,54600,179.7
3060,3292,55600,183.0
3070,3292,54700,180.1
3080,3292,55600,183.0
3090,3148,132800,418.1
3100,3292,55700,183.4
3110,3292,55200,181.7
3120,3292,55100,181.4
3130,3292,55300,182.0
3140,3292,55100,181.4
3150,3192,145700,465.1
3160,3292,54700,180.1
3170,3292,55600,183.0
3180,3292,54700,180.1
3190,3292,55600,183.0
3200,3292,54700,180.1
3210,3192,142600,455.2
3220,3292,54700,180.1
3230,3292,55700,183.4
3240,3292,54700,180.1
3250,3292,55600,183.0
3260,3292,55100,181.4
3270,3292,55100,181.4
3280,3152,139100,438.4
3290,3292,55100,181.4
3300,3292,55300,182.0
3310,3292,54700,180.1
3320,3292,55600,183.0
3330,3292,54700,180.1
3340,3192,146100,466.4
3350,3292,54700,180.1
3360,3296,55600,183.3
3370,3292,54700,180.1
3380,3292,55600,183.0
3390,3292,54700,180.1
3400,3292,55600,183.0
3410,3176,134600,427.5
3420,3292,55100,181.4
3430,3292,55200,181.7
3440,3292,55100,181.4
3450,3292,55200,181.7
3460,3292,54800,180.4
3470,3192,144700,461.9
3480,3292,54700,180.1
3490,3292,55700,183.4
3500,3292,54700,180.1
3510,3292,55600,183.0
3520,3292,54700,180.1
3530,3192,141100,450.4
3540,3292,54700,180.1
3550,3292,55600,183.0
3560,3292,55100,181.4
3570,3292,55200,181.7
3580,3292,55200,181.7
3590,3292,55000,181.1
3600,3192,145500,464.4
3610,3292,54700,180.1
3620,3292,55600,183.0
3630,3292,54700,180.1
3640,3292,55700,183.4
3650,3292,54700,180.1
3660,3292,55600,183.0
3670,3280,55000,180.4
3680,3292,55600,183.0
3690,3292,54700,180.1
3700,3292,55600,183.0
3710,3292,55200,181.7
3720,3292,55100,181.4
3730,3192,135600,432.8
3741,3292,54800,180.4
3750,3292,55200,181.7
3760,3292,54900,180.7
3770,3292,55600,183.0
