ms,mV,uA,p_mW,program_id
1301,4912,81300,399.3,TXSD_UCCS_D3_SCAN70_v1
1311,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1321,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
1331,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
1341,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
1351,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1361,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
1371,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
1381,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1391,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
1401,4900,78900,386.6,TXSD_UCCS_D3_SCAN70_v1
1411,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
1421,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1431,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
1441,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1451,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
1461,4912,55600,273.1,TXSD_UCCS_D3_SCAN70_v1
1471,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
1481,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1491,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
1501,4856,59800,290.4,TXSD_UCCS_D3_SCAN70_v1
1511,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
1521,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
1531,4912,55700,273.6,TXSD_UCCS_D3_SCAN70_v1
1541,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
1551,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1561,4664,160800,750.0,TXSD_UCCS_D3_SCAN70_v1
1571,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1581,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
1591,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1601,4916,67400,331.3,TXSD_UCCS_D3_SCAN70_v1
1611,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1621,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
1631,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1641,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
1651,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1661,4740,141300,669.8,TXSD_UCCS_D3_SCAN70_v1
1671,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1681,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
1691,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
1701,4912,85700,421.0,TXSD_UCCS_D3_SCAN70_v1
1711,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
1721,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1731,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
1741,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1751,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
1761,4736,139300,659.7,TXSD_UCCS_D3_SCAN70_v1
1771,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
1781,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1791,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
1801,4884,71700,350.2,TXSD_UCCS_D3_SCAN70_v1
1811,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
1822,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1831,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
1841,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
1851,4916,56400,277.3,TXSD_UCCS_D3_SCAN70_v1
1861,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1871,4636,147400,683.3,TXSD_UCCS_D3_SCAN70_v1
1881,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1891,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
1901,4852,56300,273.2,TXSD_UCCS_D3_SCAN70_v1
1911,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
1921,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
1931,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
1941,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
1951,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
1961,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
1971,4728,141300,668.1,TXSD_UCCS_D3_SCAN70_v1
1981,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
1991,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
2001,4916,74700,367.2,TXSD_UCCS_D3_SCAN70_v1
2011,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2021,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
2031,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
2041,4916,56400,277.3,TXSD_UCCS_D3_SCAN70_v1
2051,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
2061,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
2071,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
2081,4752,204200,970.4,TXSD_UCCS_D3_SCAN70_v1
2091,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
2101,4908,84500,414.7,TXSD_UCCS_D3_SCAN70_v1
2111,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2121,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2131,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
2141,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
2151,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
2161,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2171,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2181,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2191,4720,57900,273.3,TXSD_UCCS_D3_SCAN70_v1
2201,4868,65100,316.9,TXSD_UCCS_D3_SCAN70_v1
2211,4916,56500,277.8,TXSD_UCCS_D3_SCAN70_v1
2221,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
2231,4916,56400,277.3,TXSD_UCCS_D3_SCAN70_v1
2241,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
2251,4912,56500,277.5,TXSD_UCCS_D3_SCAN70_v1
2261,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
2271,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2281,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
2291,4712,182000,857.6,TXSD_UCCS_D3_SCAN70_v1
2301,4916,61000,299.9,TXSD_UCCS_D3_SCAN70_v1
2311,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
2321,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
2331,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2341,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2351,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
2361,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
2371,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2381,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
2391,4736,140600,665.9,TXSD_UCCS_D3_SCAN70_v1
2401,4916,81200,399.2,TXSD_UCCS_D3_SCAN70_v1
2411,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
2421,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
2431,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
2441,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
2451,4916,56200,276.3,TXSD_UCCS_D3_SCAN70_v1
2461,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
2471,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
2481,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
2491,4908,104600,513.4,TXSD_UCCS_D3_SCAN70_v1
2501,4896,79200,387.8,TXSD_UCCS_D3_SCAN70_v1
2511,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
2521,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2531,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
2541,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2551,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
2561,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2571,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
2581,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
2591,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
2601,4532,158200,717.0,TXSD_UCCS_D3_SCAN70_v1
2611,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
2621,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
2631,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
2641,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2651,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2661,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
2671,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2681,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2691,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
2701,4740,155600,737.5,TXSD_UCCS_D3_SCAN70_v1
2712,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2721,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
2731,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
2741,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
2751,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
2761,4912,56600,278.0,TXSD_UCCS_D3_SCAN70_v1
2771,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
2781,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
2791,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
2801,4912,85500,420.0,TXSD_UCCS_D3_SCAN70_v1
2811,4912,128600,631.7,TXSD_UCCS_D3_SCAN70_v1
2821,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2831,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
2841,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
2851,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
2861,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2871,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
2881,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2891,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
2901,4884,71100,347.3,TXSD_UCCS_D3_SCAN70_v1
2911,4736,142200,673.5,TXSD_UCCS_D3_SCAN70_v1
2921,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
2931,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
2941,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
2951,4912,56500,277.5,TXSD_UCCS_D3_SCAN70_v1
2961,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
2971,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
2981,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
2991,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
3001,4848,56100,272.0,TXSD_UCCS_D3_SCAN70_v1
3011,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
3021,4736,142600,675.4,TXSD_UCCS_D3_SCAN70_v1
3031,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3041,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3051,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3061,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3071,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
3081,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
3091,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3101,4916,74300,365.3,TXSD_UCCS_D3_SCAN70_v1
3111,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3121,4904,144800,710.1,TXSD_UCCS_D3_SCAN70_v1
3131,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3141,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
3151,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3161,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
3171,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3181,4916,56000,275.3,TXSD_UCCS_D3_SCAN70_v1
3191,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
3201,4908,84700,415.7,TXSD_UCCS_D3_SCAN70_v1
3211,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3221,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3231,4744,144700,686.5,TXSD_UCCS_D3_SCAN70_v1
3241,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3251,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3261,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3271,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3281,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3291,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3301,4868,65400,318.4,TXSD_UCCS_D3_SCAN70_v1
3311,4916,56800,279.2,TXSD_UCCS_D3_SCAN70_v1
3321,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3331,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
3341,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3351,4912,56500,277.5,TXSD_UCCS_D3_SCAN70_v1
3361,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3371,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3381,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
3391,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3401,4916,60800,298.9,TXSD_UCCS_D3_SCAN70_v1
3411,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
3421,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
3431,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3441,4756,191200,909.3,TXSD_UCCS_D3_SCAN70_v1
3451,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3461,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3471,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3481,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3491,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3501,4916,80900,397.7,TXSD_UCCS_D3_SCAN70_v1
3511,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3521,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
3531,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3541,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
3551,4588,127500,585.0,TXSD_UCCS_D3_SCAN70_v1
3561,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3571,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
3581,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3594,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
3601,4900,79600,390.0,TXSD_UCCS_D3_SCAN70_v1
3611,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3621,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
3631,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3641,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3651,4912,135900,667.5,TXSD_UCCS_D3_SCAN70_v1
3661,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
3671,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
3681,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3691,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
3701,4856,60300,292.8,TXSD_UCCS_D3_SCAN70_v1
3711,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
3721,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
3731,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3741,4916,56800,279.2,TXSD_UCCS_D3_SCAN70_v1
3751,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3761,4580,138600,634.8,TXSD_UCCS_D3_SCAN70_v1
3771,4908,55600,272.9,TXSD_UCCS_D3_SCAN70_v1
3781,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3791,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
3801,4916,66800,328.4,TXSD_UCCS_D3_SCAN70_v1
3811,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3821,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3831,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3841,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
3851,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
3861,4904,146100,716.5,TXSD_UCCS_D3_SCAN70_v1
3871,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
3881,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
3891,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3901,4912,85300,419.0,TXSD_UCCS_D3_SCAN70_v1
3911,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
3921,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
3931,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
3941,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
3951,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
3961,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
3971,4732,142100,672.4,TXSD_UCCS_D3_SCAN70_v1
3981,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3991,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
4001,4884,72400,353.6,TXSD_UCCS_D3_SCAN70_v1
