ms,mV,uA,p_mW,program_id
# meta, firmware=TXSD_UCCS_D3_SCAN70, cond_id=2, tag=s4_fixed500, subject=uccs_d3_scan70
10,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
20,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
30,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
40,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
50,4608,138800,639.6,TXSD_UCCS_D3_SCAN70_v1
60,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
70,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
80,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
90,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
100,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
110,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
120,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
130,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
140,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
150,4736,140900,667.3,TXSD_UCCS_D3_SCAN70_v1
160,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
170,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
180,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
190,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
200,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
210,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
220,4916,56800,279.2,TXSD_UCCS_D3_SCAN70_v1
230,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
240,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
250,4736,140400,664.9,TXSD_UCCS_D3_SCAN70_v1
260,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
270,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
280,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
290,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
300,4916,56500,277.8,TXSD_UCCS_D3_SCAN70_v1
310,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
320,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
330,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
340,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
350,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
360,4668,133200,621.8,TXSD_UCCS_D3_SCAN70_v1
370,4912,56600,278.0,TXSD_UCCS_D3_SCAN70_v1
380,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
390,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
400,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
410,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
420,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
430,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
440,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
450,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
460,4736,139900,662.6,TXSD_UCCS_D3_SCAN70_v1
470,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
480,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
490,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
500,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
510,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
520,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
530,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
540,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
550,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
560,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
570,4676,132600,620.0,TXSD_UCCS_D3_SCAN70_v1
580,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
590,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
600,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
610,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
620,4912,56800,279.0,TXSD_UCCS_D3_SCAN70_v1
630,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
640,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
650,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
660,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
670,4748,201200,955.3,TXSD_UCCS_D3_SCAN70_v1
680,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
690,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
700,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
710,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
720,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
730,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
740,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
750,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
760,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
770,4896,147500,722.2,TXSD_UCCS_D3_SCAN70_v1
780,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
790,4912,56800,279.0,TXSD_UCCS_D3_SCAN70_v1
800,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
810,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
820,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
830,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
840,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
850,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
860,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
870,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
880,4708,103400,486.8,TXSD_UCCS_D3_SCAN70_v1
890,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
900,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
910,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
920,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
931,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
940,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
950,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
960,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
970,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
980,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
990,4592,136800,628.2,TXSD_UCCS_D3_SCAN70_v1
1000,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1010,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1020,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1030,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
1040,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1050,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1060,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1070,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1080,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1090,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1100,4748,215700,1024.1,TXSD_UCCS_D3_SCAN70_v1
1110,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1120,4916,56300,276.8,TXSD_UCCS_D3_SCAN70_v1
1130,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
1140,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1150,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
1160,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
1170,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
1180,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
1190,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1200,4736,132700,628.5,TXSD_UCCS_D3_SCAN70_v1
1210,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1220,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1230,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1240,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1250,4916,56800,279.2,TXSD_UCCS_D3_SCAN70_v1
1260,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1270,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1280,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1290,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1300,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1310,4596,137300,631.0,TXSD_UCCS_D3_SCAN70_v1
1320,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
1330,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
1340,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
1350,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
1360,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
1370,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1380,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1390,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1400,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1410,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1420,4760,211900,1008.6,TXSD_UCCS_D3_SCAN70_v1
1430,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1440,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1450,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
1460,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1470,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1480,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1490,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
1500,4916,56800,279.2,TXSD_UCCS_D3_SCAN70_v1
1510,4912,55600,273.1,TXSD_UCCS_D3_SCAN70_v1
1520,4588,135500,621.7,TXSD_UCCS_D3_SCAN70_v1
1530,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
1540,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1550,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
1560,4912,55800,274.1,TXSD_UCCS_D3_SCAN70_v1
1570,4912,56700,278.5,TXSD_UCCS_D3_SCAN70_v1
1580,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1590,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1600,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1610,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1620,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1630,4748,201600,957.2,TXSD_UCCS_D3_SCAN70_v1
1640,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
1650,4916,56800,279.2,TXSD_UCCS_D3_SCAN70_v1
1660,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1670,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1680,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1690,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1700,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1710,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1720,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
1730,4744,145400,689.8,TXSD_UCCS_D3_SCAN70_v1
1740,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
1750,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
1760,4916,56100,275.8,TXSD_UCCS_D3_SCAN70_v1
1770,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
1780,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1790,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1800,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1810,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1821,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1830,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
1840,4732,190300,900.5,TXSD_UCCS_D3_SCAN70_v1
1850,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
1860,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1870,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
1880,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
1890,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1900,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1910,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
1920,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
1930,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
1940,4632,138300,640.6,TXSD_UCCS_D3_SCAN70_v1
1950,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
1960,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
1970,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1980,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
1990,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
2000,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2010,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
2020,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2030,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
2040,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2050,4744,211700,1004.3,TXSD_UCCS_D3_SCAN70_v1
2060,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
2070,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
2080,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
2090,4916,56300,276.8,TXSD_UCCS_D3_SCAN70_v1
2100,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
2110,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
2120,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
2130,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
2140,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
2150,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2160,4728,56900,269.0,TXSD_UCCS_D3_SCAN70_v1
2170,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
2180,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
2190,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
2200,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
2210,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2220,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
2230,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
2240,4916,56800,279.2,TXSD_UCCS_D3_SCAN70_v1
2250,4912,55200,271.1,TXSD_UCCS_D3_SCAN70_v1
2260,4608,137800,635.0,TXSD_UCCS_D3_SCAN70_v1
2270,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2280,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
2290,4908,55600,272.9,TXSD_UCCS_D3_SCAN70_v1
2300,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
2310,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
2320,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
2330,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
2340,4912,55700,273.6,TXSD_UCCS_D3_SCAN70_v1
2350,4912,56700,278.5,TXSD_UCCS_D3_SCAN70_v1
2360,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2370,4736,56900,269.5,TXSD_UCCS_D3_SCAN70_v1
2380,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2390,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
2400,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2410,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
2420,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2430,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
2440,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2450,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
2460,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2470,4852,56900,276.1,TXSD_UCCS_D3_SCAN70_v1
2480,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
2490,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
2500,4912,55900,274.6,TXSD_UCCS_D3_SCAN70_v1
2510,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
2520,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
2530,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
2540,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
