ms,mV,uA,p_mW,program_id
# meta, firmware=TXSD_UCCS_D3_SCAN70, cond_id=2, tag=s4_fixed500, subject=uccs_d3_scan70
59811,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
59821,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
59831,4868,57100,278.0,TXSD_UCCS_D3_SCAN70_v1
59841,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
59851,4916,56500,277.8,TXSD_UCCS_D3_SCAN70_v1
59861,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
59871,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
59881,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
59891,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
59901,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
59911,4912,55600,273.1,TXSD_UCCS_D3_SCAN70_v1
59921,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
59931,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
59941,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
59951,4908,55600,272.9,TXSD_UCCS_D3_SCAN70_v1
59961,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
59971,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
59981,4584,106400,487.7,TXSD_UCCS_D3_SCAN70_v1
59991,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
60001,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
60011,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
60021,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
60031,4912,56200,276.1,TXSD_UCCS_D3_SCAN70_v1
60041,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
60051,4912,56100,275.6,TXSD_UCCS_D3_SCAN70_v1
60061,4912,56500,277.5,TXSD_UCCS_D3_SCAN70_v1
60071,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
60081,4756,162100,770.9,TXSD_UCCS_D3_SCAN70_v1
60091,4916,57100,280.7,TXSD_UCCS_D3_SCAN70_v1
60101,4912,55500,272.6,TXSD_UCCS_D3_SCAN70_v1
