ms,mV,uA,p_mW,program_id
810,4260,-11900,-50.7,TXSD_UCCS_D3_SCAN70_v1
820,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
830,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
840,4256,-11500,-48.9,TXSD_UCCS_D3_SCAN70_v1
850,4172,-7700,-32.1,TXSD_UCCS_D3_SCAN70_v1
860,4236,-14500,-61.4,TXSD_UCCS_D3_SCAN70_v1
870,4256,-12500,-53.2,TXSD_UCCS_D3_SCAN70_v1
880,4260,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
890,4256,-11200,-47.7,TXSD_UCCS_D3_SCAN70_v1
900,4260,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
911,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
920,4256,-11100,-47.2,TXSD_UCCS_D3_SCAN70_v1
930,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
940,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
950,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
960,4132,-8200,-33.9,TXSD_UCCS_D3_SCAN70_v1
970,4252,-12700,-54.0,TXSD_UCCS_D3_SCAN70_v1
980,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
990,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
1000,4256,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
1010,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1020,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
1030,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
1040,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1050,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1060,4252,-7200,-30.6,TXSD_UCCS_D3_SCAN70_v1
1070,4124,-17800,-73.4,TXSD_UCCS_D3_SCAN70_v1
1080,4256,-12400,-52.8,TXSD_UCCS_D3_SCAN70_v1
1090,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1100,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
1110,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
1120,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
1130,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
1140,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1150,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
1160,4236,-13100,-55.5,TXSD_UCCS_D3_SCAN70_v1
1170,4256,-12400,-52.8,TXSD_UCCS_D3_SCAN70_v1
1180,4132,-14000,-57.8,TXSD_UCCS_D3_SCAN70_v1
1190,4256,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
1200,4260,-11000,-46.9,TXSD_UCCS_D3_SCAN70_v1
1210,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1220,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
1230,4256,-12400,-52.8,TXSD_UCCS_D3_SCAN70_v1
1240,4256,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
1250,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1260,4240,-13400,-56.8,TXSD_UCCS_D3_SCAN70_v1
1270,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
1280,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
1290,4168,-200,-0.8,TXSD_UCCS_D3_SCAN70_v1
1300,4260,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1310,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
1320,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
1330,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
1340,4256,-12500,-53.2,TXSD_UCCS_D3_SCAN70_v1
1350,4256,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
1360,4252,-4000,-17.0,TXSD_UCCS_D3_SCAN70_v1
1370,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
1380,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1390,4256,-11500,-48.9,TXSD_UCCS_D3_SCAN70_v1
1400,4152,-400,-1.7,TXSD_UCCS_D3_SCAN70_v1
1410,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
1420,4256,-12500,-53.2,TXSD_UCCS_D3_SCAN70_v1
1430,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
1440,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1450,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
1460,4244,-11000,-46.7,TXSD_UCCS_D3_SCAN70_v1
1470,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
1480,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
1490,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
1500,4148,-8200,-34.0,TXSD_UCCS_D3_SCAN70_v1
1510,4256,-12400,-52.8,TXSD_UCCS_D3_SCAN70_v1
1520,4260,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
1530,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
1540,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
1550,4256,-12500,-53.2,TXSD_UCCS_D3_SCAN70_v1
1560,4232,-12900,-54.6,TXSD_UCCS_D3_SCAN70_v1
1570,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
1580,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
1590,4256,-12500,-53.2,TXSD_UCCS_D3_SCAN70_v1
1600,4256,-6400,-27.2,TXSD_UCCS_D3_SCAN70_v1
1610,4236,-22300,-94.5,TXSD_UCCS_D3_SCAN70_v1
1620,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
1630,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
1640,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
1650,4252,-11700,-49.7,TXSD_UCCS_D3_SCAN70_v1
1660,4248,-13500,-57.3,TXSD_UCCS_D3_SCAN70_v1
1670,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
1680,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
1690,4252,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
1700,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
1710,4128,-14900,-61.5,TXSD_UCCS_D3_SCAN70_v1
1720,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
1730,4252,-11700,-49.7,TXSD_UCCS_D3_SCAN70_v1
1740,4256,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
1750,4252,-11300,-48.0,TXSD_UCCS_D3_SCAN70_v1
1760,4248,-7900,-33.6,TXSD_UCCS_D3_SCAN70_v1
1770,4252,-12000,-51.0,TXSD_UCCS_D3_SCAN70_v1
1780,4252,-12400,-52.7,TXSD_UCCS_D3_SCAN70_v1
1791,4256,-13100,-55.8,TXSD_UCCS_D3_SCAN70_v1
1800,4252,-11500,-48.9,TXSD_UCCS_D3_SCAN70_v1
1810,4252,-2500,-10.6,TXSD_UCCS_D3_SCAN70_v1
1820,4228,-22800,-96.4,TXSD_UCCS_D3_SCAN70_v1
1830,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
1840,4252,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
1850,4248,-11800,-50.1,TXSD_UCCS_D3_SCAN70_v1
1860,4232,-13900,-58.8,TXSD_UCCS_D3_SCAN70_v1
1870,4252,-12400,-52.7,TXSD_UCCS_D3_SCAN70_v1
1880,4248,-11300,-48.0,TXSD_UCCS_D3_SCAN70_v1
1890,4252,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
1900,4252,-10500,-44.6,TXSD_UCCS_D3_SCAN70_v1
1910,4248,-12600,-53.5,TXSD_UCCS_D3_SCAN70_v1
1920,4220,-27600,-116.5,TXSD_UCCS_D3_SCAN70_v1
1930,4248,-12800,-54.4,TXSD_UCCS_D3_SCAN70_v1
1940,4252,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
1950,4252,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
1960,4240,-15000,-63.6,TXSD_UCCS_D3_SCAN70_v1
1970,4256,-12900,-54.9,TXSD_UCCS_D3_SCAN70_v1
1980,4256,-12800,-54.5,TXSD_UCCS_D3_SCAN70_v1
1990,4248,-12100,-51.4,TXSD_UCCS_D3_SCAN70_v1
2000,4252,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
2010,4252,-12500,-53.1,TXSD_UCCS_D3_SCAN70_v1
2020,4168,-400,-1.7,TXSD_UCCS_D3_SCAN70_v1
2030,4252,-12400,-52.7,TXSD_UCCS_D3_SCAN70_v1
2040,4256,-12400,-52.8,TXSD_UCCS_D3_SCAN70_v1
2050,4256,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
2060,4252,-4500,-19.1,TXSD_UCCS_D3_SCAN70_v1
2070,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2080,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
2090,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2100,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2110,4256,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
2120,4220,8400,35.4,TXSD_UCCS_D3_SCAN70_v1
2130,4248,-15700,-66.7,TXSD_UCCS_D3_SCAN70_v1
2140,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2150,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2160,4244,-11100,-47.1,TXSD_UCCS_D3_SCAN70_v1
2170,4256,-12500,-53.2,TXSD_UCCS_D3_SCAN70_v1
2180,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2190,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
2200,4256,-11200,-47.7,TXSD_UCCS_D3_SCAN70_v1
2210,4256,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
2220,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
2230,4164,2100,8.7,TXSD_UCCS_D3_SCAN70_v1
2240,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2250,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
2260,4236,-13900,-58.9,TXSD_UCCS_D3_SCAN70_v1
2270,4256,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
2280,4260,-12800,-54.5,TXSD_UCCS_D3_SCAN70_v1
2290,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2300,4256,-11500,-48.9,TXSD_UCCS_D3_SCAN70_v1
2310,4256,-12500,-53.2,TXSD_UCCS_D3_SCAN70_v1
2320,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2330,4132,-13500,-55.8,TXSD_UCCS_D3_SCAN70_v1
2340,4256,-12800,-54.5,TXSD_UCCS_D3_SCAN70_v1
2350,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2360,4248,-13600,-57.8,TXSD_UCCS_D3_SCAN70_v1
2370,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2380,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
2390,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
2400,4256,-12400,-52.8,TXSD_UCCS_D3_SCAN70_v1
2410,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2420,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2430,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2440,4136,-8100,-33.5,TXSD_UCCS_D3_SCAN70_v1
2450,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
2460,4248,-8100,-34.4,TXSD_UCCS_D3_SCAN70_v1
2470,4260,-11800,-50.3,TXSD_UCCS_D3_SCAN70_v1
2480,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
2490,4260,-11900,-50.7,TXSD_UCCS_D3_SCAN70_v1
2500,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
2510,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
2520,4256,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
2530,4252,-12400,-52.7,TXSD_UCCS_D3_SCAN70_v1
2540,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
2550,4168,300,1.3,TXSD_UCCS_D3_SCAN70_v1
2560,4236,-14200,-60.2,TXSD_UCCS_D3_SCAN70_v1
2570,4252,-12100,-51.4,TXSD_UCCS_D3_SCAN70_v1
2580,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2590,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
2600,4256,-11500,-48.9,TXSD_UCCS_D3_SCAN70_v1
2610,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
2620,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
2630,4256,-12400,-52.8,TXSD_UCCS_D3_SCAN70_v1
2640,4256,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
2650,4172,-8100,-33.8,TXSD_UCCS_D3_SCAN70_v1
2661,4244,-14700,-62.4,TXSD_UCCS_D3_SCAN70_v1
2670,4256,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
2680,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
2690,4256,-11300,-48.1,TXSD_UCCS_D3_SCAN70_v1
2700,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
2710,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
2720,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
2730,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2740,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2750,4184,1900,7.9,TXSD_UCCS_D3_SCAN70_v1
2760,4244,-10900,-46.3,TXSD_UCCS_D3_SCAN70_v1
2770,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
2780,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2790,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2800,4256,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
2810,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2820,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2830,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
2840,4256,-11500,-48.9,TXSD_UCCS_D3_SCAN70_v1
2850,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
2860,4156,-4300,-17.9,TXSD_UCCS_D3_SCAN70_v1
2870,4252,-12800,-54.4,TXSD_UCCS_D3_SCAN70_v1
2880,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
2890,4248,-10600,-45.0,TXSD_UCCS_D3_SCAN70_v1
2900,4252,-12900,-54.9,TXSD_UCCS_D3_SCAN70_v1
2910,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2920,4256,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
2930,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
2940,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
2950,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
2960,4240,-10900,-46.2,TXSD_UCCS_D3_SCAN70_v1
2970,4156,-7900,-32.8,TXSD_UCCS_D3_SCAN70_v1
2980,4256,-12400,-52.8,TXSD_UCCS_D3_SCAN70_v1
2990,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
3000,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
3010,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
3020,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
3030,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
3040,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3050,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
3060,4252,-13900,-59.1,TXSD_UCCS_D3_SCAN70_v1
3070,4168,-12200,-50.8,TXSD_UCCS_D3_SCAN70_v1
3080,4256,-13700,-58.3,TXSD_UCCS_D3_SCAN70_v1
3090,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
3100,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
3110,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
3120,4256,-12500,-53.2,TXSD_UCCS_D3_SCAN70_v1
3130,4256,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
3140,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
3150,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
3160,4244,-9100,-38.6,TXSD_UCCS_D3_SCAN70_v1
3170,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
3180,4172,-8200,-34.2,TXSD_UCCS_D3_SCAN70_v1
3190,4256,-12900,-54.9,TXSD_UCCS_D3_SCAN70_v1
3200,4252,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
3210,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3220,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
3230,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3240,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
3250,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
3260,4232,-13400,-56.7,TXSD_UCCS_D3_SCAN70_v1
3270,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
3280,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
3290,4232,-34200,-144.7,TXSD_UCCS_D3_SCAN70_v1
3300,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
3310,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
3320,4260,-12400,-52.8,TXSD_UCCS_D3_SCAN70_v1
3330,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3340,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
3350,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3360,4248,-13400,-56.9,TXSD_UCCS_D3_SCAN70_v1
3370,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
3380,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
3390,4196,4200,17.6,TXSD_UCCS_D3_SCAN70_v1
3400,4252,-15400,-65.5,TXSD_UCCS_D3_SCAN70_v1
3410,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
3420,4256,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
3430,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3440,4256,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
3450,4256,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
3460,4252,-5300,-22.5,TXSD_UCCS_D3_SCAN70_v1
3470,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3480,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3490,4256,-8500,-36.2,TXSD_UCCS_D3_SCAN70_v1
3500,4236,-22100,-93.6,TXSD_UCCS_D3_SCAN70_v1
3510,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3520,4256,-12500,-53.2,TXSD_UCCS_D3_SCAN70_v1
3530,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
3542,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
3550,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
3560,4240,-12400,-52.6,TXSD_UCCS_D3_SCAN70_v1
3570,4260,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3580,4256,-11700,-49.8,TXSD_UCCS_D3_SCAN70_v1
3590,4256,4400,18.7,TXSD_UCCS_D3_SCAN70_v1
3600,4240,-20900,-88.6,TXSD_UCCS_D3_SCAN70_v1
3610,4256,-12600,-53.6,TXSD_UCCS_D3_SCAN70_v1
3620,4260,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
3630,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3640,4256,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
3650,4256,-12200,-51.9,TXSD_UCCS_D3_SCAN70_v1
3660,4240,-10500,-44.5,TXSD_UCCS_D3_SCAN70_v1
3670,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
3680,4260,-11600,-49.4,TXSD_UCCS_D3_SCAN70_v1
3690,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
3700,4180,-5300,-22.2,TXSD_UCCS_D3_SCAN70_v1
3710,4248,-14600,-62.0,TXSD_UCCS_D3_SCAN70_v1
3720,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
3730,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
3740,4256,-12300,-52.3,TXSD_UCCS_D3_SCAN70_v1
3750,4256,-12000,-51.1,TXSD_UCCS_D3_SCAN70_v1
3760,4252,3300,14.0,TXSD_UCCS_D3_SCAN70_v1
3770,4256,-11800,-50.2,TXSD_UCCS_D3_SCAN70_v1
3780,4256,-12100,-51.5,TXSD_UCCS_D3_SCAN70_v1
3790,4256,-11900,-50.6,TXSD_UCCS_D3_SCAN70_v1
