ms,mV,uA,p_mW,program_id
420,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
430,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
440,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
450,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
460,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
470,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
480,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
490,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
500,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
510,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
520,4616,151600,699.8,TXSD_UCCS_D3_SCAN70_v1
530,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
540,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
550,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
560,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
570,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
580,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
590,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
600,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
610,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
620,4688,139600,654.4,TXSD_UCCS_D3_SCAN70_v1
630,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
640,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
650,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
660,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
670,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
680,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
690,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
700,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
710,4904,56700,278.1,TXSD_UCCS_D3_SCAN70_v1
720,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
730,4744,220400,1045.6,TXSD_UCCS_D3_SCAN70_v1
740,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
750,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
760,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
770,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
780,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
790,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
800,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
810,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
820,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
830,4720,141100,666.0,TXSD_UCCS_D3_SCAN70_v1
840,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
850,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
860,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
870,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
880,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
890,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
900,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
910,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
920,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
931,4700,134800,633.6,TXSD_UCCS_D3_SCAN70_v1
940,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
950,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
960,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
970,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
980,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
990,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1000,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1010,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1020,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1030,4904,57900,283.9,TXSD_UCCS_D3_SCAN70_v1
1040,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
1050,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1060,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1070,4908,56200,275.8,TXSD_UCCS_D3_SCAN70_v1
1080,4904,56000,274.6,TXSD_UCCS_D3_SCAN70_v1
1090,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
1100,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1110,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1120,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1130,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1140,4708,143800,677.0,TXSD_UCCS_D3_SCAN70_v1
1150,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1160,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1170,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1180,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1190,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1200,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1210,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
1220,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1230,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
1240,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1250,4716,144500,681.5,TXSD_UCCS_D3_SCAN70_v1
1260,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1270,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1280,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
1290,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1300,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
1310,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1320,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
1330,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1340,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1350,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1360,4612,170100,784.5,TXSD_UCCS_D3_SCAN70_v1
1370,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1380,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1390,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1400,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
1410,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1420,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1430,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1440,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1450,4908,56700,278.3,TXSD_UCCS_D3_SCAN70_v1
1460,4716,200700,946.5,TXSD_UCCS_D3_SCAN70_v1
1470,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1480,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1490,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1500,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1510,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1520,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
1530,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1540,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1550,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1560,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1570,4556,151100,688.4,TXSD_UCCS_D3_SCAN70_v1
1580,4904,56000,274.6,TXSD_UCCS_D3_SCAN70_v1
1590,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1600,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1610,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
1620,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1630,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1640,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1650,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1660,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1670,4740,206700,979.8,TXSD_UCCS_D3_SCAN70_v1
1680,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1690,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1700,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1710,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1720,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1730,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1740,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1750,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1760,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
1770,4708,141000,663.8,TXSD_UCCS_D3_SCAN70_v1
1780,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
1790,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1800,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
1810,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1821,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1830,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1840,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1850,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1860,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1870,4904,59800,293.3,TXSD_UCCS_D3_SCAN70_v1
1880,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1890,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1900,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1910,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1920,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1930,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
1940,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1950,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
1960,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1970,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1980,4568,134600,614.9,TXSD_UCCS_D3_SCAN70_v1
1990,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2000,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2010,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2020,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2030,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2040,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2050,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2060,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2070,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2080,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2090,4708,55600,261.8,TXSD_UCCS_D3_SCAN70_v1
2100,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2110,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
2120,4908,56800,278.8,TXSD_UCCS_D3_SCAN70_v1
2130,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2140,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2150,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2160,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
2170,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2180,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2190,4572,134400,614.5,TXSD_UCCS_D3_SCAN70_v1
2200,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2210,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2220,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2230,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2240,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2250,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2260,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2270,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2280,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2290,4688,142100,666.2,TXSD_UCCS_D3_SCAN70_v1
2300,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2310,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
2320,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2330,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
2340,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2350,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2360,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2370,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
2380,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2390,4696,125600,589.8,TXSD_UCCS_D3_SCAN70_v1
2400,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
2410,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2420,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2430,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2440,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2450,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2460,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
2470,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2480,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2490,4900,55800,273.4,TXSD_UCCS_D3_SCAN70_v1
2500,4712,145800,687.0,TXSD_UCCS_D3_SCAN70_v1
2510,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2520,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2530,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2540,4904,55800,273.6,TXSD_UCCS_D3_SCAN70_v1
2550,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
2560,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2570,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2580,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2590,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2600,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2610,4560,137100,625.2,TXSD_UCCS_D3_SCAN70_v1
2620,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2630,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2640,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2650,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2660,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2670,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
2680,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2690,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2701,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2710,4688,139000,651.6,TXSD_UCCS_D3_SCAN70_v1
2720,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2730,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2740,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2750,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2760,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2770,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2780,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2790,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2800,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2810,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2820,4720,142700,673.5,TXSD_UCCS_D3_SCAN70_v1
2830,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2840,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
2850,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2860,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2870,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2880,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2890,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2900,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2910,4904,56700,278.1,TXSD_UCCS_D3_SCAN70_v1
2920,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2930,4712,142200,670.0,TXSD_UCCS_D3_SCAN70_v1
2940,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2950,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2960,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2970,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2980,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2990,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3000,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3010,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3020,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3030,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3040,4584,137300,629.4,TXSD_UCCS_D3_SCAN70_v1
3050,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3060,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3070,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3080,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3090,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3100,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3110,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3120,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3130,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3140,4732,148600,703.2,TXSD_UCCS_D3_SCAN70_v1
3150,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3160,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3170,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3180,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3190,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3200,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3210,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3220,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3230,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3240,4900,62300,305.3,TXSD_UCCS_D3_SCAN70_v1
3250,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3260,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3270,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3280,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3290,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3300,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3310,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3320,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3330,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3340,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3350,4560,136500,622.4,TXSD_UCCS_D3_SCAN70_v1
3360,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3370,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3380,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3390,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3400,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3410,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3420,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3430,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3440,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3450,4684,140600,658.6,TXSD_UCCS_D3_SCAN70_v1
3460,4904,56800,278.5,TXSD_UCCS_D3_SCAN70_v1
3470,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3480,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3490,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3500,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3510,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3520,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3530,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3540,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3550,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3560,4720,139000,656.1,TXSD_UCCS_D3_SCAN70_v1
3570,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3580,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
3593,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3600,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3610,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3620,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
3630,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3640,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3650,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3660,4716,143900,678.6,TXSD_UCCS_D3_SCAN70_v1
3670,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3680,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3690,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3700,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3710,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3720,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3730,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3740,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3750,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3760,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3770,4716,142500,672.0,TXSD_UCCS_D3_SCAN70_v1
3780,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3790,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3800,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3810,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
3820,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3830,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3840,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3850,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3860,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3870,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3880,4576,134600,615.9,TXSD_UCCS_D3_SCAN70_v1
3890,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3900,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3910,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3920,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3930,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3940,4908,57200,280.7,TXSD_UCCS_D3_SCAN70_v1
3950,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3960,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3970,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3980,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3990,4784,56200,268.9,TXSD_UCCS_D3_SCAN70_v1
4000,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
