ms,mV,uA,p_mW,program_id
671,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
681,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
691,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
701,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
711,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
721,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
731,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
741,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
751,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
761,4908,78700,386.3,TXSD_UCCS_D3_SCAN70_v1
771,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
781,4704,184000,865.5,TXSD_UCCS_D3_SCAN70_v1
791,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
801,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
811,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
821,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
831,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
841,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
851,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
861,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
871,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
881,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
891,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
901,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
911,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
921,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
931,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
941,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
951,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
961,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
971,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
981,4904,55900,274.1,TXSD_UCCS_D3_SCAN70_v1
991,4728,193400,914.4,TXSD_UCCS_D3_SCAN70_v1
1001,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
1011,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1021,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
1031,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1041,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1051,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1061,4908,61300,300.9,TXSD_UCCS_D3_SCAN70_v1
1071,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1081,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1091,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1101,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
1111,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1121,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
1131,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1141,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
1151,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1161,4908,81100,398.0,TXSD_UCCS_D3_SCAN70_v1
1171,4904,56000,274.6,TXSD_UCCS_D3_SCAN70_v1
1181,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1191,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
1201,4724,141100,666.6,TXSD_UCCS_D3_SCAN70_v1
1211,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
1221,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
1231,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
1241,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1251,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
1261,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
1271,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1281,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1291,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1301,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1311,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
1321,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1331,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1341,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
1351,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1361,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
1371,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
1381,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
1391,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1401,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1411,4744,137300,651.4,TXSD_UCCS_D3_SCAN70_v1
1421,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1431,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1441,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
1451,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1461,4912,65500,321.7,TXSD_UCCS_D3_SCAN70_v1
1471,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1481,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1491,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1501,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1511,4740,159700,757.0,TXSD_UCCS_D3_SCAN70_v1
1521,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1531,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1541,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1551,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
1561,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1571,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
1581,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1591,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
1601,4908,56200,275.8,TXSD_UCCS_D3_SCAN70_v1
1611,4732,210500,996.1,TXSD_UCCS_D3_SCAN70_v1
1621,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1631,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1641,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1651,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
1661,4904,55300,271.2,TXSD_UCCS_D3_SCAN70_v1
1671,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1681,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1691,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
1701,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1711,4652,139400,648.5,TXSD_UCCS_D3_SCAN70_v1
1721,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1731,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
1741,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
1751,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1761,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
1771,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1781,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
1791,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
1801,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1811,4900,106700,522.8,TXSD_UCCS_D3_SCAN70_v1
1822,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1831,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1841,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1851,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1861,4908,70400,345.5,TXSD_UCCS_D3_SCAN70_v1
1871,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1881,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1891,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
1901,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
1911,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
1921,4728,142200,672.3,TXSD_UCCS_D3_SCAN70_v1
1931,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
1941,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1951,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
1961,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
1971,4908,56800,278.8,TXSD_UCCS_D3_SCAN70_v1
1981,4908,55900,274.4,TXSD_UCCS_D3_SCAN70_v1
1991,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2001,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2011,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
2021,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2031,4728,140900,666.2,TXSD_UCCS_D3_SCAN70_v1
2041,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2051,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2061,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2071,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2081,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2091,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
2101,4908,55700,273.4,TXSD_UCCS_D3_SCAN70_v1
2111,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
2121,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
2131,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
2141,4576,129700,593.5,TXSD_UCCS_D3_SCAN70_v1
2151,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
2161,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2171,4908,55700,273.4,TXSD_UCCS_D3_SCAN70_v1
2181,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
2191,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2201,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
2211,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2221,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2231,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
2241,4908,59400,291.5,TXSD_UCCS_D3_SCAN70_v1
2251,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2261,4908,75300,369.6,TXSD_UCCS_D3_SCAN70_v1
2271,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2281,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
2291,4908,55800,273.9,TXSD_UCCS_D3_SCAN70_v1
2301,4908,56800,278.8,TXSD_UCCS_D3_SCAN70_v1
2311,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
2321,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
2331,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
2341,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
2351,4784,57000,272.7,TXSD_UCCS_D3_SCAN70_v1
2361,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
2371,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2381,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2391,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2401,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
2411,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2421,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2431,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2441,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2451,4728,140300,663.3,TXSD_UCCS_D3_SCAN70_v1
2461,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2471,4908,56700,278.3,TXSD_UCCS_D3_SCAN70_v1
2481,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
2491,4908,56700,278.3,TXSD_UCCS_D3_SCAN70_v1
2501,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
2511,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
2521,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
2531,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
2541,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2551,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2561,4744,213400,1012.4,TXSD_UCCS_D3_SCAN70_v1
2571,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2581,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
2591,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2601,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2611,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2621,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2631,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2641,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2651,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2661,4908,80100,393.1,TXSD_UCCS_D3_SCAN70_v1
2671,4732,181100,857.0,TXSD_UCCS_D3_SCAN70_v1
2681,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
2691,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
2701,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
2712,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2721,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
2731,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
2741,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2751,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2761,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2771,4908,59700,293.0,TXSD_UCCS_D3_SCAN70_v1
2781,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2791,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2801,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2811,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
2821,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2831,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2841,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2851,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
2861,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
2871,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
2881,4744,56000,265.7,TXSD_UCCS_D3_SCAN70_v1
2891,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
2901,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
2911,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
2921,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
2931,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
2941,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2951,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2961,4912,63800,313.4,TXSD_UCCS_D3_SCAN70_v1
2971,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
2981,4760,148800,708.3,TXSD_UCCS_D3_SCAN70_v1
2991,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3001,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3011,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3021,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3031,4904,55300,271.2,TXSD_UCCS_D3_SCAN70_v1
3041,4912,56400,277.0,TXSD_UCCS_D3_SCAN70_v1
3051,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
3061,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3071,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
3081,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3091,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
3101,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3111,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
3121,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3131,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3141,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3151,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3161,4904,55300,271.2,TXSD_UCCS_D3_SCAN70_v1
3171,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3181,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
3191,4584,134400,616.1,TXSD_UCCS_D3_SCAN70_v1
3201,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3211,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3221,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3231,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
3241,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
3251,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
3261,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
3271,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3281,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
3291,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3301,4716,190500,898.4,TXSD_UCCS_D3_SCAN70_v1
3311,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3321,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3331,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3341,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3351,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3361,4912,68700,337.5,TXSD_UCCS_D3_SCAN70_v1
3371,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3381,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3391,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3401,4620,134400,620.9,TXSD_UCCS_D3_SCAN70_v1
3411,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3421,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3431,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
3441,4908,56500,277.3,TXSD_UCCS_D3_SCAN70_v1
3451,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
3461,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3471,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
3481,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3491,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3501,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3511,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3521,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
3531,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3541,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3551,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3561,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3571,4908,56900,279.3,TXSD_UCCS_D3_SCAN70_v1
3581,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3591,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3603,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
3611,4572,138400,632.8,TXSD_UCCS_D3_SCAN70_v1
3621,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
3631,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
3641,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
3651,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3661,4908,56100,275.3,TXSD_UCCS_D3_SCAN70_v1
3671,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3681,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
3691,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3701,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3711,4724,143100,676.0,TXSD_UCCS_D3_SCAN70_v1
3721,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3731,4908,55500,272.4,TXSD_UCCS_D3_SCAN70_v1
3741,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3751,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3761,4912,73700,362.0,TXSD_UCCS_D3_SCAN70_v1
3771,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3781,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3791,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3801,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3811,4720,142500,672.6,TXSD_UCCS_D3_SCAN70_v1
3821,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
3831,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
3841,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3851,4908,56200,275.8,TXSD_UCCS_D3_SCAN70_v1
3861,4908,56300,276.3,TXSD_UCCS_D3_SCAN70_v1
3871,4912,57100,280.5,TXSD_UCCS_D3_SCAN70_v1
3881,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3891,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3901,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3911,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
3921,4736,203900,965.7,TXSD_UCCS_D3_SCAN70_v1
3931,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3941,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3951,4912,57000,280.0,TXSD_UCCS_D3_SCAN70_v1
3961,4908,55300,271.4,TXSD_UCCS_D3_SCAN70_v1
3971,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3981,4908,55400,271.9,TXSD_UCCS_D3_SCAN70_v1
3991,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
4001,4908,56000,274.8,TXSD_UCCS_D3_SCAN70_v1
