ms,mV,uA,p_mW,program_id
660,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
670,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
680,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
690,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
700,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
710,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
720,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
730,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
740,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
750,4896,55600,272.2,TXSD_UCCS_D3_SCAN70_v1
760,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
770,4896,56200,275.2,TXSD_UCCS_D3_SCAN70_v1
780,4900,56700,277.8,TXSD_UCCS_D3_SCAN70_v1
790,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
800,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
810,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
820,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
830,4900,56400,276.4,TXSD_UCCS_D3_SCAN70_v1
840,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
850,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
860,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
870,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
880,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
890,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
900,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
910,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
920,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
931,4900,57400,281.3,TXSD_UCCS_D3_SCAN70_v1
940,4896,55900,273.7,TXSD_UCCS_D3_SCAN70_v1
950,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
960,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
970,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
980,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
990,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
1000,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
1010,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
1020,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1030,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
1040,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1050,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1060,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1070,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1080,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1090,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
1100,4700,196900,925.4,TXSD_UCCS_D3_SCAN70_v1
1110,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
1120,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
1130,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
1140,4900,56700,277.8,TXSD_UCCS_D3_SCAN70_v1
1150,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
1160,4896,56800,278.1,TXSD_UCCS_D3_SCAN70_v1
1170,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
1180,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
1190,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
1200,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1210,4900,57400,281.3,TXSD_UCCS_D3_SCAN70_v1
1220,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1230,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1240,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1250,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1260,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1270,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1280,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1290,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
1300,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
1310,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
1320,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
1330,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
1340,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
1350,4896,56000,274.2,TXSD_UCCS_D3_SCAN70_v1
1360,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1370,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1380,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1390,4896,55600,272.2,TXSD_UCCS_D3_SCAN70_v1
1400,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1410,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1420,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
1430,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1440,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1450,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1460,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1470,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
1480,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
1490,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
1500,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
1510,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
1520,4896,56100,274.7,TXSD_UCCS_D3_SCAN70_v1
1530,4900,57100,279.8,TXSD_UCCS_D3_SCAN70_v1
1540,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1550,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1560,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
1570,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1580,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
1590,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1600,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1610,4716,130900,617.3,TXSD_UCCS_D3_SCAN70_v1
1620,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1630,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1640,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
1650,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
1660,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
1670,4900,56600,277.3,TXSD_UCCS_D3_SCAN70_v1
1680,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
1690,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
1700,4900,56900,278.8,TXSD_UCCS_D3_SCAN70_v1
1710,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1720,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1730,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1740,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1750,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1760,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1770,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1780,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1790,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1800,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1810,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
1821,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
1830,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
1840,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
1850,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
1860,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
1870,4900,56600,277.3,TXSD_UCCS_D3_SCAN70_v1
1880,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1890,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1900,4892,55800,273.0,TXSD_UCCS_D3_SCAN70_v1
1910,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1920,4892,55700,272.5,TXSD_UCCS_D3_SCAN70_v1
1930,4900,57400,281.3,TXSD_UCCS_D3_SCAN70_v1
1940,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
1950,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1960,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
1970,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
1980,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
1990,4900,56600,277.3,TXSD_UCCS_D3_SCAN70_v1
2000,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
2010,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
2020,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
2030,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
2040,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2050,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2060,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2070,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
2080,4900,57400,281.3,TXSD_UCCS_D3_SCAN70_v1
2090,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2100,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2110,4684,141500,662.8,TXSD_UCCS_D3_SCAN70_v1
2120,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2130,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
2140,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2150,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
2160,4900,57000,279.3,TXSD_UCCS_D3_SCAN70_v1
2170,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2180,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
2190,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2200,4900,56700,277.8,TXSD_UCCS_D3_SCAN70_v1
2210,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2220,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2230,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2240,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
2250,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2260,4892,55800,273.0,TXSD_UCCS_D3_SCAN70_v1
2270,4900,57400,281.3,TXSD_UCCS_D3_SCAN70_v1
2280,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2290,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2300,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
2310,4900,57400,281.3,TXSD_UCCS_D3_SCAN70_v1
2320,4896,56000,274.2,TXSD_UCCS_D3_SCAN70_v1
2330,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
2340,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2350,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
2360,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2370,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
2380,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2390,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2400,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2410,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2420,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2430,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
2440,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2450,4892,55700,272.5,TXSD_UCCS_D3_SCAN70_v1
2460,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2470,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2480,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2490,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
2500,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2510,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2520,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
2530,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
2540,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
2550,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2560,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
2570,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
2580,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2590,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2600,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2610,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2620,4716,204000,962.1,TXSD_UCCS_D3_SCAN70_v1
2630,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
2640,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
2650,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2660,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
2670,4900,57400,281.3,TXSD_UCCS_D3_SCAN70_v1
2680,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2690,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
2700,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2711,4896,56100,274.7,TXSD_UCCS_D3_SCAN70_v1
2720,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
2730,4896,56000,274.2,TXSD_UCCS_D3_SCAN70_v1
2740,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2750,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2760,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2770,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2780,4900,57400,281.3,TXSD_UCCS_D3_SCAN70_v1
2790,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2800,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
2810,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2820,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
2830,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2840,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2850,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
2860,4900,56700,277.8,TXSD_UCCS_D3_SCAN70_v1
2870,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
2880,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
2890,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
2900,4896,56200,275.2,TXSD_UCCS_D3_SCAN70_v1
2910,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
2920,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2930,4900,57400,281.3,TXSD_UCCS_D3_SCAN70_v1
2940,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2950,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2960,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2970,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
2980,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
2990,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
3000,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3010,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3020,4892,56300,275.4,TXSD_UCCS_D3_SCAN70_v1
3030,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
3040,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3050,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
3060,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3070,4896,56500,276.6,TXSD_UCCS_D3_SCAN70_v1
3080,4900,57000,279.3,TXSD_UCCS_D3_SCAN70_v1
3090,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3100,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3110,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
3120,4704,144200,678.3,TXSD_UCCS_D3_SCAN70_v1
3130,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3140,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3150,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3160,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3170,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3180,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3190,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
3200,4900,56700,277.8,TXSD_UCCS_D3_SCAN70_v1
3210,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3220,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
3230,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3240,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
3250,4900,56700,277.8,TXSD_UCCS_D3_SCAN70_v1
3260,4892,55800,273.0,TXSD_UCCS_D3_SCAN70_v1
3270,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
3280,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
3290,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3300,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3310,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3320,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3330,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3340,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
3350,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3360,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
3370,4900,56700,277.8,TXSD_UCCS_D3_SCAN70_v1
3380,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3390,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
3400,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3410,4900,56700,277.8,TXSD_UCCS_D3_SCAN70_v1
3420,4900,56400,276.4,TXSD_UCCS_D3_SCAN70_v1
3430,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
3440,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
3450,4892,55700,272.5,TXSD_UCCS_D3_SCAN70_v1
3460,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
3470,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3480,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3490,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3500,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3510,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3520,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3530,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3540,4900,56800,278.3,TXSD_UCCS_D3_SCAN70_v1
3550,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3560,4900,56700,277.8,TXSD_UCCS_D3_SCAN70_v1
3570,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
3580,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
3590,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
3603,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3610,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
3620,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3630,4524,150000,678.6,TXSD_UCCS_D3_SCAN70_v1
3640,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3650,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3660,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
3670,4896,57200,280.1,TXSD_UCCS_D3_SCAN70_v1
3680,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
3690,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3700,4896,56000,274.2,TXSD_UCCS_D3_SCAN70_v1
3710,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
3720,4900,56400,276.4,TXSD_UCCS_D3_SCAN70_v1
3730,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
3740,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3750,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
3760,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3770,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
3780,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
3790,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3800,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
3810,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3820,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3830,4896,55700,272.7,TXSD_UCCS_D3_SCAN70_v1
3840,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3850,4892,55700,272.5,TXSD_UCCS_D3_SCAN70_v1
3860,4900,57300,280.8,TXSD_UCCS_D3_SCAN70_v1
3870,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
3880,4900,57400,281.3,TXSD_UCCS_D3_SCAN70_v1
3890,4896,56300,275.6,TXSD_UCCS_D3_SCAN70_v1
3900,4896,56700,277.6,TXSD_UCCS_D3_SCAN70_v1
3910,4896,56400,276.1,TXSD_UCCS_D3_SCAN70_v1
3920,4896,56600,277.1,TXSD_UCCS_D3_SCAN70_v1
3930,4900,56400,276.4,TXSD_UCCS_D3_SCAN70_v1
3940,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
3950,4900,57200,280.3,TXSD_UCCS_D3_SCAN70_v1
3960,4896,55800,273.2,TXSD_UCCS_D3_SCAN70_v1
3970,4896,57300,280.5,TXSD_UCCS_D3_SCAN70_v1
