ms,mV,uA,p_mW,program_id
# meta, firmware=TXSD_UCCS_D3_SCAN70, cond_id=3, tag=s4_policy, subject=uccs_d3_scan70
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20 ccs_inverted=true preamble_guard=true
171311,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
171321,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
171331,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
171341,4916,56900,279.7,TXSD_UCCS_D3_SCAN70_v1
171351,4912,55400,272.1,TXSD_UCCS_D3_SCAN70_v1
171361,4916,57000,280.2,TXSD_UCCS_D3_SCAN70_v1
171371,4912,55300,271.6,TXSD_UCCS_D3_SCAN70_v1
171381,4912,56900,279.5,TXSD_UCCS_D3_SCAN70_v1
171391,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
171401,4912,56300,276.5,TXSD_UCCS_D3_SCAN70_v1
171411,4912,56000,275.1,TXSD_UCCS_D3_SCAN70_v1
