ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=6, adv_interval_ms=100
68,3292,055900,184.0
78,3172,160700,509.7
88,3296,055900,184.2
98,3292,067000,220.6
108,3292,055900,184.0
118,3292,067500,222.2
128,3292,056500,186.0
138,3292,070800,233.1
148,3292,057100,188.0
158,3292,056200,185.0
168,3296,059800,197.1
179,3288,083400,274.2
188,3112,142200,442.5
198,3296,055900,184.2
208,3296,067000,220.8
218,3292,055900,184.0
228,3296,067500,222.5
238,3296,056500,186.2
248,3292,070800,233.1
258,3292,057100,188.0
268,3292,056200,185.0
279,3264,060400,197.1
288,3292,055800,183.7
298,3172,202300,641.7
308,3292,055900,184.0
318,3296,066600,219.5
328,3296,055800,183.9
338,3296,067200,221.5
348,3296,056500,186.2
358,3296,070500,232.4
368,3296,056800,187.2
379,3292,092600,304.8
388,3296,059400,195.8
398,3292,055900,184.0
408,3180,206000,655.1
418,3292,055900,184.0
428,3296,066100,217.9
438,3292,055900,184.0
448,3296,067100,221.2
458,3292,056500,186.0
468,3296,070000,230.7
479,3268,061000,199.3
488,3292,056600,186.3
498,3296,059100,194.8
508,3204,215900,691.7
518,3296,062100,204.7
528,3292,055900,184.0
538,3292,065500,215.6
548,3292,055800,183.7
558,3296,067100,221.2
568,3292,056400,185.7
579,3288,078500,258.1
588,3292,056500,186.0
598,3292,056800,187.0
608,3224,155800,502.3
618,3292,055900,184.0
628,3296,061700,203.4
638,3296,055900,184.2
648,3296,064900,213.9
658,3292,055900,184.0
668,3296,067300,221.8
679,3272,068000,222.5
688,3296,068900,227.1
698,3296,056500,186.2
708,3296,056800,187.2
718,3204,146000,467.8
728,3292,056000,184.4
738,3296,061400,202.4
748,3292,055900,184.0
758,3296,064400,212.3
768,3292,055900,184.0
779,3280,068800,225.7
788,3292,056300,185.3
798,3292,068500,225.5
808,3296,056500,186.2
818,3292,070700,232.7
828,3144,164400,516.9
838,3292,055900,184.0
848,3296,061200,201.7
858,3296,055800,183.9
868,3296,063900,210.6
879,3280,076000,249.3
888,3296,067300,221.8
898,3292,056200,185.0
908,3296,068100,224.5
918,3292,056500,186.0
928,3200,161100,515.5
938,3296,058800,193.8
948,3292,055900,184.0
958,3296,061000,201.1
968,3292,055900,184.0
979,3272,063800,208.8
988,3296,055900,184.2
998,3296,067100,221.2
1008,3292,056000,184.4
1018,3296,067700,223.1
1028,3296,058800,193.8
1038,3296,056900,187.5
1048,3296,058400,192.5
1058,3292,056000,184.4
1068,3296,060900,200.7
1079,3288,083100,273.2
1088,3296,063100,208.0
1098,3292,055900,184.0
1108,3296,066700,219.8
1118,3292,055900,184.0
1128,3296,067300,221.8
1138,3172,226000,716.9
1148,3296,070800,233.4
1158,3292,057800,190.3
1168,3292,056000,184.4
1179,3264,061000,199.1
1188,3292,055900,184.0
1198,3296,062600,206.3
1208,3292,055800,183.7
1218,3296,066300,218.5
1228,3292,055800,183.7
1238,3116,151200,471.1
1248,3292,056500,186.0
1258,3296,070800,233.4
1268,3292,057300,188.6
1279,3292,093600,308.1
1288,3296,060000,197.8
1298,3292,055900,184.0
1308,3296,062200,205.0
1318,3292,055900,184.0
1328,3296,065600,216.2
1338,3276,159100,521.2
1348,3296,067400,222.2
1358,3296,056400,185.9
1368,3296,070700,233.0
1379,3264,060600,197.8
1388,3292,056200,185.0
1398,3296,059600,196.4
1408,3292,055900,184.0
1418,3296,061900,204.0
1428,3292,055800,183.7
1438,3296,065100,214.6
1448,3152,165200,520.7
1458,3296,067100,221.2
1468,3292,056400,185.7
1479,3288,079900,262.7
1488,3292,056700,186.7
1498,3292,056400,185.7
1508,3296,059300,195.5
1518,3296,055900,184.2
1528,3296,061500,202.7
1538,3296,055900,184.2
1548,3296,064500,212.6
1558,3208,193600,621.1
1568,3296,067100,221.2
1579,3272,066400,217.3
1588,3296,069900,230.4
1598,3292,056500,186.0
1608,3292,056700,186.7
1618,3296,059100,194.8
1628,3292,055900,184.0
1638,3296,061200,201.7
1648,3292,055900,184.0
1658,3152,183500,578.4
1668,3292,055900,184.0
1679,3280,069000,226.3
1688,3292,056400,185.7
1698,3296,069400,228.7
1708,3296,056500,186.2
1718,3292,056800,187.0
1728,3296,058800,193.8
1738,3292,055900,184.0
1748,3296,061100,201.4
1758,3296,055900,184.2
1768,3292,065000,214.0
1779,3280,074400,244.0
1788,3296,067200,221.5
1798,3296,056300,185.6
1808,3292,068800,226.5
1818,3292,056500,186.0
1828,3296,056900,187.5
1838,3296,058400,192.5
1848,3292,056000,184.4
1858,3296,060800,200.4
1868,3292,140600,462.9
1879,3272,064700,211.7
1888,3296,055900,184.2
1898,3296,067300,221.8
