ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=29, adv_interval_ms=100
119,3292,061400,202.1
129,3288,055500,182.5
139,3292,064500,212.3
149,3288,055500,182.5
159,3292,066800,219.9
169,3288,056000,184.1
179,3288,068300,224.6
189,3288,056200,184.8
199,3292,056500,186.0
209,3288,057900,190.4
219,3288,055500,182.5
229,3292,060400,198.8
239,3288,055500,182.5
249,3292,062300,205.1
259,3288,055500,182.5
269,3288,066000,217.0
279,3288,055600,182.8
289,3288,066800,219.6
299,3288,056100,184.5
309,3288,069800,229.5
319,3292,056200,185.0
329,3288,056300,185.1
339,3288,058700,193.0
349,3288,055600,182.8
359,3292,060800,200.2
369,3288,055600,182.8
379,3292,063700,209.7
389,3288,055500,182.5
399,3292,066900,220.2
409,3288,055800,183.5
419,3292,067600,222.5
429,3288,056200,184.8
439,3288,070400,231.5
449,3288,057000,187.4
459,3208,227700,730.5
469,3292,060600,199.5
479,3288,055600,182.8
489,3292,062800,206.7
499,3288,055500,182.5
509,3292,066500,218.9
519,3288,055500,182.5
529,3292,067000,220.6
539,3288,056100,184.5
549,3288,070200,230.8
559,3292,056500,186.0
569,3288,056100,184.5
579,3288,059000,194.0
589,3288,055500,182.5
599,3292,061100,201.1
609,3288,055600,182.8
619,3288,064200,211.1
629,3288,055500,182.5
639,3288,066900,220.0
649,3288,055900,183.8
659,3288,068000,223.6
669,3292,056100,184.7
679,3288,070300,231.1
689,3288,057600,189.4
699,3288,055700,183.1
709,3288,060100,197.6
719,3292,055500,182.7
729,3292,062100,204.4
739,3288,055500,182.5
749,3292,065700,216.3
759,3288,055500,182.5
769,3292,066800,219.9
779,3288,056100,184.5
789,3292,069400,228.5
799,3288,056200,184.8
809,3288,056400,185.4
819,3292,058700,193.2
829,3284,055600,182.6
839,3292,060800,200.2
849,3288,055600,182.8
859,3292,063300,208.4
869,3288,055500,182.5
879,3292,066800,219.9
889,3288,055700,183.1
899,3292,067200,221.2
909,3288,056100,184.5
919,3292,070400,231.8
929,3292,056800,187.0
939,3288,055900,183.8
949,3292,059300,195.2
959,3288,055500,182.5
969,3292,061400,202.1
979,3288,055500,182.5
989,3292,064700,213.0
999,3288,055500,182.5
1009,3292,066900,220.2
1019,3288,056000,184.1
1029,3288,068500,225.2
1039,3288,056100,184.5
1049,3288,056500,185.8
1059,3292,058100,191.3
1069,3288,055600,182.8
1079,3292,060400,198.8
1089,3288,055500,182.5
1099,3292,062500,205.8
1109,3288,055500,182.5
1119,3292,066100,217.6
1129,3288,055500,182.5
1139,3288,066800,219.6
1149,3288,056100,184.5
1159,3288,069900,229.8
1169,3288,056300,185.1
1179,3288,056300,185.1
1189,3288,058800,193.3
1199,3288,055600,182.8
1209,3288,060900,200.2
1219,3292,055500,182.7
1229,3292,063800,210.0
1239,3292,055500,182.7
1249,3292,066900,220.2
1259,3288,055800,183.5
1269,3288,067600,222.3
1279,3288,056100,184.5
1289,3292,070400,231.8
1299,3288,057200,188.1
1309,3284,055800,183.2
1319,3292,059700,196.5
1329,3288,055600,182.8
1339,3288,061800,203.2
1349,3288,055500,182.5
1359,3292,065200,214.6
1369,3288,055500,182.5
1379,3288,066800,219.6
1389,3288,056100,184.5
1399,3288,069000,226.9
1409,3292,056200,185.0
1419,3288,056400,185.4
1429,3288,058400,192.0
1439,3288,055600,182.8
1449,3292,060600,199.5
1459,3288,055500,182.5
1469,3292,062900,207.1
1479,3288,055500,182.5
1489,3292,066500,218.9
1499,3288,055500,182.5
1509,3288,067000,220.3
1519,3292,056200,185.0
1529,3288,070300,231.1
1539,3288,056600,186.1
1549,3288,056000,184.1
1559,3292,059000,194.2
1569,3288,055600,182.8
1579,3292,061200,201.5
1589,3288,055500,182.5
1599,3292,064300,211.7
1609,3288,055600,182.8
1619,3292,067000,220.6
1629,3288,056000,184.1
1639,3292,068100,224.2
1649,3292,056200,185.0
1659,3292,070400,231.8
1669,3292,057700,189.9
1679,3284,055700,182.9
1689,3292,060100,197.8
1699,3288,055500,182.5
1709,3288,062200,204.5
1719,3288,055600,182.8
1729,3292,065700,216.3
1739,3288,055500,182.5
1749,3292,066800,219.9
1759,3288,056100,184.5
1769,3288,069500,228.5
1779,3256,060700,197.6
1789,3288,056400,185.4
1799,3292,058700,193.2
1809,3288,055700,183.1
1819,3292,060800,200.2
1829,3288,055500,182.5
1839,3292,063500,209.0
1849,3288,055500,182.5
1859,3292,066800,219.9
1869,3288,055800,183.5
1879,3292,067500,222.2
1889,3288,056100,184.5
1899,3288,070500,231.8
1909,3288,057000,187.4
1919,3284,055800,183.2
1929,3292,059500,195.9
1939,3288,055600,182.8
1949,3288,061700,202.9
1959,3288,055500,182.5
1969,3292,064900,213.7
1979,3288,055600,182.8
1989,3292,066900,220.2
1999,3292,056100,184.7
2009,3288,068800,226.2
2019,3288,056200,184.8
2029,3288,056600,186.1
2039,3292,058300,191.9
2049,3288,055700,183.1
2059,3288,060500,198.9
2069,3288,055600,182.8
2079,3292,062700,206.4
2089,3288,055600,182.8
2099,3292,066400,218.6
2109,3288,055500,182.5
2119,3292,066900,220.2
2129,3292,056100,184.7
2139,3292,070200,231.1
2149,3288,056400,185.4
2159,3284,056100,184.2
2169,3292,059000,194.2
2179,3288,055600,182.8
2189,3292,061100,201.1
2199,3288,055500,182.5
2209,3292,064100,211.0
2219,3288,055500,182.5
2229,3288,067000,220.3
2239,3288,055900,183.8
2249,3292,068000,223.9
2259,3288,056200,184.8
2269,3292,070400,231.8
2279,3292,057500,189.3
2289,3288,055700,183.1
2299,3292,060000,197.5
2309,3288,055600,182.8
2319,3292,062000,204.1
2329,3288,055600,182.8
2339,3288,065500,215.4
2349,3288,055500,182.5
2359,3292,066800,219.9
2369,3288,056100,184.5
2379,3292,069300,228.1
2389,3288,056200,184.8
2399,3288,056500,185.8
2409,3292,058600,192.9
2419,3284,055600,182.6
2429,3288,060800,199.9
2439,3288,055600,182.8
2449,3292,063200,208.1
2459,3172,143100,453.9
2469,3292,066900,220.2
2479,3288,056000,184.1
2489,3292,068400,225.2
2499,3288,056100,184.5
2509,3288,056500,185.8
2519,3288,057900,190.4
2529,3284,055600,182.6
2539,3292,060400,198.8
