ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3284,55600,182.6
21,3284,55500,182.3
31,3284,55500,182.3
41,3284,56200,184.6
51,3284,54800,180.0
61,3284,56200,184.6
71,3284,54700,179.6
81,3168,145900,462.2
91,3284,54800,180.0
101,3284,56300,184.9
111,3284,54700,179.6
121,3284,56100,184.2
131,3280,55100,180.7
141,3284,55900,183.6
151,3284,55300,181.6
161,3284,55600,182.6
171,3284,55900,183.6
181,3284,55100,180.9
191,3116,157400,490.5
201,3284,54700,179.6
211,3284,56300,184.9
221,3284,54700,179.6
231,3284,56300,184.9
241,3284,54700,179.6
251,3284,56200,184.6
261,3284,54700,179.6
271,3284,55800,183.2
281,3284,55300,181.6
291,3172,164100,520.5
301,3284,55300,181.6
311,3284,55600,182.6
321,3284,56100,184.2
331,3284,54900,180.3
341,3284,56300,184.9
351,3284,54800,180.0
361,3284,56300,184.9
371,3284,54800,180.0
381,3284,56200,184.6
391,3284,54700,179.6
401,3128,91400,285.9
411,3284,54700,179.6
421,3284,55700,182.9
431,3280,55300,181.4
441,3284,55600,182.6
451,3284,55300,181.6
461,3284,55700,182.9
471,3284,56200,184.6
481,3284,54800,180.0
491,3284,56200,184.6
501,3172,135000,428.2
511,3284,56300,184.9
521,3284,54700,179.6
531,3284,56200,184.6
541,3284,54700,179.6
551,3284,56300,184.9
561,3284,54900,180.3
571,3284,55700,182.9
581,3284,55300,181.6
591,3284,55600,182.6
601,3284,55500,182.3
611,3172,173200,549.4
621,3284,56300,184.9
631,3280,54700,179.4
641,3288,56200,184.8
651,3284,54700,179.6
661,3284,56300,184.9
671,3284,54700,179.6
681,3284,56300,184.9
691,3284,54700,179.6
701,3288,56000,184.1
711,3280,55700,182.7
721,3284,55800,183.2
731,3284,55400,181.9
741,3284,55600,182.6
751,3284,56000,183.9
761,3284,55100,180.9
771,3284,56400,185.2
781,3284,54800,180.0
791,3284,56300,184.9
801,3284,54800,180.0
811,3284,56300,184.9
821,3284,56800,186.5
831,3284,56300,184.9
841,3284,54800,180.0
851,3284,55800,183.2
861,3284,55300,181.6
871,3284,55800,183.2
881,3284,55400,181.9
891,3284,55700,182.9
901,3284,56100,184.2
911,3284,54900,180.3
921,3284,56300,184.9
931,3132,108600,340.1
941,3284,56300,184.9
951,3284,54800,180.0
961,3284,56300,184.9
971,3280,54700,179.4
981,3284,56200,184.6
991,3284,54700,179.6
1001,3284,55700,182.9
1011,3284,55300,181.6
1021,3284,55700,182.9
1031,3284,57600,189.2
1041,3284,55700,182.9
1051,3284,56200,184.6
1061,3284,54800,180.0
1071,3284,56300,184.9
1081,3284,54700,179.6
1091,3284,56300,184.9
1101,3284,54700,179.6
1111,3284,56300,184.9
1121,3284,54700,179.6
1131,3284,56200,184.6
1141,3148,142100,447.3
1151,3284,55700,182.9
1161,3284,55400,181.9
1171,3284,55600,182.6
1181,3284,55600,182.6
1191,3284,55400,181.9
1201,3284,56200,184.6
1211,3284,54800,180.0
1221,3284,56300,184.9
1231,3284,54700,179.6
1241,3284,56200,184.6
1251,3168,141800,449.2
1261,3284,56300,184.9
1271,3284,54700,179.6
1281,3284,56000,183.9
1291,3284,55200,181.3
1301,3284,55800,183.2
1311,3284,55300,181.6
1321,3284,55700,182.9
1331,3284,56000,183.9
1341,3284,55100,180.9
1351,3284,56300,184.9
1361,3164,141600,448.0
1371,3284,56300,184.9
1381,3284,54700,179.6
1391,3284,56300,184.9
1401,3284,54700,179.6
1411,3284,56300,184.9
1421,3284,54700,179.6
1431,3284,55800,183.2
1441,3284,55300,181.6
1451,3284,55700,182.9
1461,3284,56300,184.9
1471,3284,55700,182.9
1481,3284,56200,184.6
1491,3284,54800,180.0
1501,3288,56300,185.1
1511,3284,54800,180.0
1521,3284,56300,184.9
1531,3284,54700,179.6
1541,3284,56300,184.9
1551,3284,54700,179.6
1561,3284,56300,184.9
1571,3168,142600,451.8
1581,3284,55800,183.2
1591,3284,55300,181.6
1601,3284,55700,182.9
1611,3284,55300,181.6
1621,3280,55700,182.7
1631,3284,56200,184.6
1641,3284,54800,180.0
1651,3284,56300,184.9
1661,3284,54700,179.6
1671,3284,56300,184.9
1681,3132,138900,435.0
1691,3284,56300,184.9
1701,3284,54800,180.0
1711,3284,56200,184.6
1721,3284,55100,180.9
1731,3284,55700,182.9
1741,3284,55300,181.6
1751,3284,55700,182.9
1761,3284,55700,182.9
1771,3284,55300,181.6
1781,3284,66900,219.7
1791,3284,54800,180.0
1803,3284,56300,184.9
1811,3280,54800,179.7
1821,3288,56300,185.1
1831,3284,54700,179.6
1841,3284,56300,184.9
1851,3280,54700,179.4
1861,3284,55900,183.6
1871,3284,55300,181.6
