ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3284,54900,180.3
21,3288,56400,185.4
31,3120,129600,404.4
41,3288,56400,185.4
51,3284,54900,180.3
61,3288,56400,185.4
71,3284,54900,180.3
81,3284,55900,183.6
91,3284,55300,181.6
101,3284,55900,183.6
111,3288,55500,182.5
121,3288,55800,183.5
131,3176,176300,559.9
141,3288,55400,182.2
151,3288,56200,184.8
161,3284,54900,180.3
171,3284,56400,185.2
181,3284,74100,243.3
191,3288,56400,185.4
201,3284,54900,180.3
211,3284,56400,185.2
221,3284,54900,180.3
231,3284,56400,185.2
241,3180,155600,494.8
251,3284,55900,183.6
261,3284,55500,182.3
271,3284,55800,183.2
281,3284,154700,508.0
291,3284,55200,181.3
301,3284,56300,184.9
311,3284,54900,180.3
321,3284,56400,185.2
331,3284,54900,180.3
341,3288,56400,185.4
351,3112,116700,363.2
361,3288,56500,185.8
371,3284,54900,180.3
381,3284,56000,183.9
391,3284,55400,181.9
401,3288,55900,183.8
411,3284,55400,181.9
421,3288,55800,183.5
431,3288,56200,184.8
441,3288,55000,180.8
451,3164,144300,456.6
461,3284,54900,180.3
471,3288,56400,185.4
481,3284,75500,247.9
491,3288,56400,185.4
501,3284,54900,180.3
511,3288,56500,185.8
521,3284,54900,180.3
531,3284,56500,185.5
541,3284,55500,182.3
551,3284,55900,183.6
561,3152,136000,428.7
571,3284,55800,183.2
581,3284,55600,182.6
591,3284,55100,180.9
601,3288,56400,185.4
611,3284,54900,180.3
621,3288,56400,185.4
631,3284,54800,180.0
641,3288,56400,185.4
651,3284,54800,180.0
661,3284,56400,185.2
671,3120,99700,311.1
681,3284,56000,183.9
691,3284,55500,182.3
701,3284,55900,183.6
711,3284,55500,182.3
721,3284,55800,183.2
731,3288,55500,182.5
741,3284,54900,180.3
751,3284,56300,184.9
761,3284,54900,180.3
771,3128,138000,431.7
781,3284,77300,253.9
791,3284,55800,183.2
801,3288,54800,180.2
811,3284,56400,185.2
821,3284,54900,180.3
831,3288,56400,185.4
841,3284,55400,181.9
851,3288,55800,183.5
861,3284,55500,182.3
871,3284,56300,184.9
881,3288,55600,182.8
891,3284,55000,180.6
901,3284,56400,185.2
911,3284,54900,180.3
921,3288,56400,185.4
931,3284,54900,180.3
941,3288,56400,185.4
951,3284,54900,180.3
961,3288,56400,185.4
971,3284,55000,180.6
981,3140,136100,427.4
991,3284,55500,182.3
1001,3288,55800,183.5
1011,3284,55500,182.3
