ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3284,56300,184.9
21,3284,54800,180.0
31,3216,127900,411.3
41,3284,54800,180.0
51,3284,56300,184.9
61,3280,54800,179.7
71,3284,56400,185.2
81,3284,54800,180.0
91,3172,145000,459.9
101,3284,55100,180.9
111,3284,56000,183.9
121,3284,55400,181.9
131,3284,72300,237.4
141,3284,55700,182.9
151,3284,55400,181.9
161,3284,56300,184.9
171,3284,54800,180.0
181,3284,56300,184.9
191,3280,116300,381.5
201,3284,56400,185.2
211,3284,54700,179.6
221,3284,56300,184.9
231,3284,151900,498.8
241,3284,56300,184.9
251,3284,55200,181.3
261,3284,55900,183.6
271,3284,55400,181.9
281,3284,55700,182.9
291,3284,55900,183.6
301,3156,142700,450.4
311,3284,56300,184.9
321,3280,54800,179.7
331,3208,127100,407.7
341,3284,54800,180.0
351,3284,56300,184.9
361,3284,54700,179.6
371,3284,56300,184.9
381,3280,54800,179.7
391,3284,56300,184.9
401,3284,55300,181.6
411,3188,56500,180.1
421,3284,55400,181.9
431,3284,74500,244.7
441,3284,56100,184.2
451,3284,55000,180.6
461,3284,56300,184.9
471,3284,54700,179.6
481,3284,56300,184.9
491,3284,54800,180.0
501,3288,56300,185.1
511,3168,141700,448.9
521,3284,56300,184.9
531,3280,154600,507.1
541,3284,56300,184.9
551,3284,55300,181.6
561,3284,55700,182.9
571,3284,55300,181.6
581,3284,55600,182.6
591,3284,56100,184.2
601,3280,54900,180.1
611,3284,56400,185.2
621,3168,178700,566.1
631,3204,127900,409.8
641,3284,54700,179.6
651,3288,56300,185.1
661,3284,54700,179.6
671,3284,56300,184.9
681,3284,54800,180.0
691,3284,56300,184.9
701,3284,55400,181.9
711,3284,55700,182.9
721,3164,142400,450.6
731,3284,55700,182.9
741,3284,56200,184.6
751,3284,54900,180.3
761,3284,56300,184.9
771,3280,54800,179.7
781,3284,56300,184.9
791,3280,54800,179.7
801,3288,56300,185.1
811,3284,54800,180.0
821,3284,56300,184.9
831,3284,54900,180.3
841,3284,56200,184.6
851,3284,55400,181.9
861,3284,55800,183.2
871,3284,55400,181.9
881,3284,55700,182.9
891,3284,56300,184.9
901,3284,54800,180.0
911,3284,56300,184.9
921,3284,54700,179.6
931,3148,165700,521.6
941,3280,54800,179.7
951,3284,56300,184.9
961,3284,54700,179.6
971,3284,56300,184.9
981,3284,55000,180.6
991,3284,56000,183.9
1001,3284,55400,181.9
1011,3284,55600,182.6
1021,3284,55500,182.3
1031,3284,55500,182.3
1041,3284,56200,184.6
1051,3284,54900,180.3
1061,3284,56300,184.9
1071,3284,54800,180.0
1081,3284,56300,184.9
1091,3280,54800,179.7
1101,3284,56300,184.9
1111,3284,54800,180.0
1121,3284,56300,184.9
1131,3284,55200,181.3
1141,3148,143400,451.4
1151,3284,55400,181.9
1161,3284,55700,182.9
1171,3284,55800,183.2
1181,3284,55200,181.3
1191,3284,56300,184.9
1201,3284,54800,180.0
1211,3284,56300,184.9
1221,3284,54800,180.0
1231,3288,66700,219.3
1241,3280,129700,425.4
1251,3288,56300,185.1
1261,3284,54700,179.6
1271,3284,56300,184.9
1281,3284,55300,181.6
1291,3284,55800,183.2
1301,3284,55400,181.9
1311,3284,55600,182.6
1321,3284,56000,183.9
1331,3284,55100,180.9
1341,3284,56300,184.9
1351,3280,100100,328.3
1361,3284,56300,184.9
1371,3284,54700,179.6
1381,3288,56300,185.1
1391,3284,54700,179.6
1401,3284,56300,184.9
1411,3284,54700,179.6
1421,3284,56300,184.9
1431,3284,55300,181.6
1441,3284,55700,182.9
1451,3284,55300,181.6
1461,3172,146500,464.7
1471,3284,56100,184.2
1481,3284,54900,180.3
1491,3284,56300,184.9
1501,3284,54800,180.0
1511,3288,56300,185.1
1521,3280,54800,179.7
1531,3284,67000,220.0
1541,3284,54700,179.6
1551,3284,56300,184.9
1561,3280,54700,179.4
1571,3116,135900,423.5
1581,3284,55300,181.6
1591,3284,55700,182.9
1601,3284,55400,181.9
1611,3284,55700,182.9
1621,3284,56200,184.6
1631,3284,54900,180.3
1641,3284,56200,184.6
1651,3284,54700,179.6
1661,3284,56300,184.9
1671,3164,141800,448.7
1681,3284,56300,184.9
1691,3284,54700,179.6
